element_name,id,duplicate_id
electoral_district,32022559,32090544
electoral_district,32022559,320104561
electoral_district,32022559,32080539
electoral_district,32022559,32078549
electoral_district,32022559,32092559
electoral_district,32022559,32084553
electoral_district,32022559,32018508
electoral_district,32022559,32034516
electoral_district,32022559,32044534
electoral_district,32022559,32032536
electoral_district,32022559,320118558
electoral_district,32022559,32068540
electoral_district,32022559,320112555
electoral_district,32022559,32024525
electoral_district,32022559,32026531
electoral_district,32022559,32052537
electoral_district,32022559,32088598
electoral_district,32022559,320116572
electoral_district,32022559,32016518
electoral_district,32022559,32012515
electoral_district,32022559,32064563
electoral_district,32022559,320106556
electoral_district,32022559,32072535
electoral_district,32022559,32046535
electoral_district,32022559,32048543
electoral_district,32022559,320102567
electoral_district,32022559,32070534
electoral_district,32022559,32014506
electoral_district,32022559,32042520
electoral_district,32022559,32010504
electoral_district,32022559,32030514
electoral_district,32022559,32040532
electoral_district,32022559,32028513
electoral_district,32072535,32082550
electoral_district,32072535,32020509
electoral_district,32072535,32060540
electoral_district,32072535,320114556
electoral_district,32072535,32096560
electoral_district,32072535,32086542
electoral_district,32072535,32054526
electoral_district,32072535,32066558
electoral_district,32072535,32094556
electoral_district,32072535,32056527
electoral_district,32072535,32062530
electoral_district,32072535,32074536
electoral_district,32072535,32036517
electoral_district,32072535,32098548
electoral_district,32072535,32090544
electoral_district,32072535,320104561
electoral_district,32072535,32080539
electoral_district,32072535,32078549
electoral_district,32072535,32092559
electoral_district,32072535,32084553
electoral_district,32072535,32018508
electoral_district,32072535,32034516
electoral_district,32072535,32044534
electoral_district,32072535,32032536
electoral_district,32072535,320118558
electoral_district,32072535,32068540
electoral_district,32072535,320112555
electoral_district,32072535,32024525
electoral_district,32072535,32026531
electoral_district,32072535,32052537
electoral_district,32072535,32088598
electoral_district,32072535,320116572
electoral_district,32072535,32016518
electoral_district,32072535,32012515
electoral_district,32072535,32064563
electoral_district,32072535,320106556
electoral_district,32072535,32022559
electoral_district,32072535,32046535
electoral_district,32072535,32048543
electoral_district,32072535,320102567
electoral_district,32072535,32070534
electoral_district,32072535,32014506
electoral_district,32072535,32042520
electoral_district,32072535,32010504
electoral_district,32072535,32030514
electoral_district,32072535,32040532
electoral_district,32072535,32028513
electoral_district,32046535,32082550
electoral_district,32046535,32020509
electoral_district,32046535,32060540
electoral_district,32046535,320114556
electoral_district,32046535,32096560
electoral_district,32046535,32086542
electoral_district,32046535,32054526
electoral_district,32046535,32066558
electoral_district,32046535,32094556
electoral_district,32046535,32056527
electoral_district,32046535,32062530
electoral_district,32046535,32074536
electoral_district,32046535,32036517
electoral_district,32046535,32098548
electoral_district,32046535,32090544
electoral_district,32046535,320104561
electoral_district,32046535,32080539
electoral_district,32046535,32078549
electoral_district,32046535,32092559
electoral_district,32046535,32084553
electoral_district,32046535,32018508
electoral_district,32046535,32034516
electoral_district,32046535,32044534
electoral_district,32046535,32032536
electoral_district,32046535,320118558
electoral_district,32046535,32068540
electoral_district,32046535,320112555
electoral_district,32046535,32024525
electoral_district,32046535,32026531
electoral_district,32046535,32052537
electoral_district,32046535,32088598
electoral_district,32046535,320116572
electoral_district,32046535,32016518
electoral_district,32046535,32012515
electoral_district,32046535,32064563
electoral_district,32046535,320106556
electoral_district,32046535,32022559
electoral_district,32046535,32072535
electoral_district,32046535,32048543
electoral_district,32046535,320102567
electoral_district,32046535,32070534
electoral_district,32046535,32014506
electoral_district,32046535,32042520
electoral_district,32046535,32010504
electoral_district,32046535,32030514
electoral_district,32046535,32040532
electoral_district,32046535,32028513
electoral_district,32048543,32082550
electoral_district,32048543,32020509
electoral_district,32048543,32060540
electoral_district,32048543,320114556
electoral_district,32048543,32096560
electoral_district,32048543,32086542
electoral_district,32048543,32054526
electoral_district,32048543,32066558
electoral_district,32048543,32094556
electoral_district,32048543,32056527
electoral_district,32048543,32062530
electoral_district,32048543,32074536
electoral_district,32048543,32036517
electoral_district,32048543,32098548
electoral_district,32048543,32090544
electoral_district,32048543,320104561
electoral_district,32048543,32080539
electoral_district,32048543,32078549
electoral_district,32048543,32092559
electoral_district,32048543,32084553
electoral_district,32048543,32018508
electoral_district,32048543,32034516
electoral_district,32048543,32044534
electoral_district,32048543,32032536
electoral_district,32048543,320118558
electoral_district,32048543,32068540
electoral_district,32048543,320112555
electoral_district,32048543,32024525
electoral_district,32048543,32026531
electoral_district,32048543,32052537
electoral_district,32048543,32088598
electoral_district,32048543,320116572
electoral_district,32048543,32016518
electoral_district,32048543,32012515
electoral_district,32048543,32064563
electoral_district,32048543,320106556
electoral_district,32048543,32022559
electoral_district,32048543,32072535
electoral_district,32048543,32046535
electoral_district,32048543,320102567
electoral_district,32048543,32070534
electoral_district,32048543,32014506
electoral_district,32048543,32042520
electoral_district,32048543,32010504
electoral_district,32048543,32030514
electoral_district,32048543,32040532
electoral_district,32048543,32028513
electoral_district,320102567,32082550
electoral_district,320102567,32020509
electoral_district,320102567,32060540
electoral_district,320102567,320114556
electoral_district,320102567,32096560
electoral_district,320102567,32086542
electoral_district,320102567,32054526
electoral_district,320102567,32066558
electoral_district,320102567,32094556
electoral_district,320102567,32056527
electoral_district,320102567,32062530
electoral_district,320102567,32074536
electoral_district,320102567,32036517
electoral_district,320102567,32098548
electoral_district,320102567,32090544
electoral_district,320102567,320104561
electoral_district,320102567,32080539
electoral_district,320102567,32078549
electoral_district,320102567,32092559
electoral_district,320102567,32084553
electoral_district,320102567,32018508
electoral_district,320102567,32034516
electoral_district,320102567,32044534
electoral_district,320102567,32032536
electoral_district,320102567,320118558
electoral_district,320102567,32068540
electoral_district,320102567,320112555
electoral_district,320102567,32024525
electoral_district,320102567,32026531
electoral_district,320102567,32052537
electoral_district,320102567,32088598
electoral_district,320102567,320116572
electoral_district,320102567,32016518
electoral_district,320102567,32012515
electoral_district,320102567,32064563
electoral_district,320102567,320106556
electoral_district,320102567,32022559
electoral_district,320102567,32072535
electoral_district,320102567,32046535
electoral_district,320102567,32048543
electoral_district,320102567,32070534
electoral_district,320102567,32014506
electoral_district,320102567,32042520
electoral_district,320102567,32010504
electoral_district,320102567,32030514
electoral_district,320102567,32040532
electoral_district,320102567,32028513
electoral_district,32070534,32082550
electoral_district,32070534,32020509
electoral_district,32070534,32060540
electoral_district,32070534,320114556
electoral_district,32070534,32096560
electoral_district,32070534,32086542
electoral_district,32070534,32054526
electoral_district,32070534,32066558
electoral_district,32070534,32094556
electoral_district,32070534,32056527
electoral_district,32070534,32062530
electoral_district,32070534,32074536
electoral_district,32070534,32036517
electoral_district,32070534,32098548
electoral_district,32070534,32090544
electoral_district,32070534,320104561
electoral_district,32070534,32080539
electoral_district,32070534,32078549
electoral_district,32070534,32092559
electoral_district,32070534,32084553
electoral_district,32070534,32018508
electoral_district,32070534,32034516
electoral_district,32070534,32044534
electoral_district,32070534,32032536
electoral_district,32070534,320118558
electoral_district,32070534,32068540
electoral_district,32070534,320112555
electoral_district,32070534,32024525
electoral_district,32070534,32026531
electoral_district,32070534,32052537
electoral_district,32070534,32088598
electoral_district,32070534,320116572
electoral_district,32070534,32016518
electoral_district,32070534,32012515
electoral_district,32070534,32064563
electoral_district,32070534,320106556
electoral_district,32070534,32022559
electoral_district,32070534,32072535
electoral_district,32070534,32046535
electoral_district,32070534,32048543
electoral_district,32070534,320102567
electoral_district,32070534,32014506
electoral_district,32070534,32042520
electoral_district,32070534,32010504
electoral_district,32070534,32030514
electoral_district,32070534,32040532
electoral_district,32070534,32028513
electoral_district,32014506,32082550
electoral_district,32014506,32020509
electoral_district,32014506,32060540
electoral_district,32014506,320114556
electoral_district,32014506,32096560
electoral_district,32014506,32086542
electoral_district,32014506,32054526
electoral_district,32014506,32066558
electoral_district,32014506,32094556
electoral_district,32014506,32056527
electoral_district,32014506,32062530
electoral_district,32014506,32074536
electoral_district,32014506,32036517
electoral_district,32014506,32098548
electoral_district,32014506,32090544
electoral_district,32014506,320104561
electoral_district,32014506,32080539
electoral_district,32014506,32078549
electoral_district,32014506,32092559
electoral_district,32014506,32084553
electoral_district,32014506,32018508
electoral_district,32014506,32034516
electoral_district,32014506,32044534
electoral_district,32014506,32032536
electoral_district,32014506,320118558
electoral_district,32014506,32068540
electoral_district,32014506,320112555
electoral_district,32014506,32024525
electoral_district,32014506,32026531
electoral_district,32014506,32052537
electoral_district,32014506,32088598
electoral_district,32014506,320116572
electoral_district,32014506,32016518
electoral_district,32014506,32012515
electoral_district,32014506,32064563
electoral_district,32014506,320106556
electoral_district,32014506,32022559
electoral_district,32014506,32072535
electoral_district,32014506,32046535
electoral_district,32014506,32048543
electoral_district,32014506,320102567
electoral_district,32014506,32070534
electoral_district,32014506,32042520
electoral_district,32014506,32010504
electoral_district,32014506,32030514
electoral_district,32014506,32040532
electoral_district,32014506,32028513
electoral_district,32042520,32082550
electoral_district,32042520,32020509
electoral_district,32042520,32060540
electoral_district,32042520,320114556
electoral_district,32042520,32096560
electoral_district,32042520,32086542
electoral_district,32042520,32054526
electoral_district,32042520,32066558
electoral_district,32042520,32094556
electoral_district,32042520,32056527
electoral_district,32042520,32062530
electoral_district,32042520,32074536
electoral_district,32042520,32036517
electoral_district,32042520,32098548
electoral_district,32042520,32090544
electoral_district,32042520,320104561
electoral_district,32042520,32080539
electoral_district,32042520,32078549
electoral_district,32042520,32092559
electoral_district,32042520,32084553
electoral_district,32042520,32018508
electoral_district,32042520,32034516
electoral_district,32042520,32044534
electoral_district,32042520,32032536
electoral_district,32042520,320118558
electoral_district,32042520,32068540
electoral_district,32042520,320112555
electoral_district,32042520,32024525
electoral_district,32042520,32026531
electoral_district,32042520,32052537
electoral_district,32042520,32088598
electoral_district,32042520,320116572
electoral_district,32042520,32016518
electoral_district,32042520,32012515
electoral_district,32042520,32064563
electoral_district,32042520,320106556
electoral_district,32042520,32022559
electoral_district,32042520,32072535
electoral_district,32042520,32046535
electoral_district,32042520,32048543
electoral_district,32042520,320102567
electoral_district,32042520,32070534
electoral_district,32042520,32014506
electoral_district,32042520,32010504
electoral_district,32042520,32030514
electoral_district,32042520,32040532
electoral_district,32042520,32028513
electoral_district,32010504,32082550
electoral_district,32010504,32020509
electoral_district,32010504,32060540
electoral_district,32010504,320114556
electoral_district,32010504,32096560
electoral_district,32010504,32086542
electoral_district,32010504,32054526
electoral_district,32010504,32066558
electoral_district,32010504,32094556
electoral_district,32010504,32056527
electoral_district,32010504,32062530
electoral_district,32010504,32074536
electoral_district,32010504,32036517
electoral_district,32010504,32098548
electoral_district,32010504,32090544
electoral_district,32010504,320104561
electoral_district,32010504,32080539
electoral_district,32010504,32078549
electoral_district,32010504,32092559
electoral_district,32010504,32084553
electoral_district,32010504,32018508
electoral_district,32010504,32034516
electoral_district,32010504,32044534
electoral_district,32010504,32032536
electoral_district,32010504,320118558
electoral_district,32010504,32068540
electoral_district,32010504,320112555
electoral_district,32010504,32024525
electoral_district,32010504,32026531
electoral_district,32010504,32052537
electoral_district,32010504,32088598
electoral_district,32010504,320116572
electoral_district,32010504,32016518
electoral_district,32010504,32012515
electoral_district,32010504,32064563
electoral_district,32010504,320106556
electoral_district,32010504,32022559
electoral_district,32010504,32072535
electoral_district,32010504,32046535
electoral_district,32010504,32048543
electoral_district,32010504,320102567
electoral_district,32010504,32070534
electoral_district,32010504,32014506
electoral_district,32010504,32042520
electoral_district,32010504,32030514
electoral_district,32010504,32040532
electoral_district,32010504,32028513
electoral_district,32030514,32082550
electoral_district,32030514,32020509
electoral_district,32030514,32060540
electoral_district,32030514,320114556
electoral_district,32030514,32096560
electoral_district,32030514,32086542
electoral_district,32030514,32054526
electoral_district,32030514,32066558
electoral_district,32030514,32094556
electoral_district,32030514,32056527
electoral_district,32030514,32062530
electoral_district,32030514,32074536
electoral_district,32030514,32036517
electoral_district,32030514,32098548
electoral_district,32030514,32090544
electoral_district,32030514,320104561
electoral_district,32030514,32080539
electoral_district,32030514,32078549
electoral_district,32030514,32092559
electoral_district,32030514,32084553
electoral_district,32030514,32018508
electoral_district,32030514,32034516
electoral_district,32030514,32044534
electoral_district,32030514,32032536
electoral_district,32030514,320118558
electoral_district,32030514,32068540
electoral_district,32030514,320112555
electoral_district,32030514,32024525
electoral_district,32030514,32026531
electoral_district,32030514,32052537
electoral_district,32030514,32088598
electoral_district,32030514,320116572
electoral_district,32030514,32016518
electoral_district,32030514,32012515
electoral_district,32030514,32064563
electoral_district,32030514,320106556
electoral_district,32030514,32022559
electoral_district,32030514,32072535
electoral_district,32030514,32046535
electoral_district,32030514,32048543
electoral_district,32030514,320102567
electoral_district,32030514,32070534
electoral_district,32030514,32014506
electoral_district,32030514,32042520
electoral_district,32030514,32010504
electoral_district,32030514,32040532
electoral_district,32030514,32028513
electoral_district,32040532,32082550
electoral_district,32040532,32020509
electoral_district,32040532,32060540
electoral_district,32040532,320114556
electoral_district,32040532,32096560
electoral_district,32040532,32086542
electoral_district,32040532,32054526
electoral_district,32040532,32066558
electoral_district,32040532,32094556
electoral_district,32040532,32056527
electoral_district,32040532,32062530
electoral_district,32040532,32074536
electoral_district,32040532,32036517
electoral_district,32040532,32098548
electoral_district,32040532,32090544
electoral_district,32040532,320104561
electoral_district,32040532,32080539
electoral_district,32040532,32078549
electoral_district,32040532,32092559
electoral_district,32040532,32084553
electoral_district,32040532,32018508
electoral_district,32040532,32034516
electoral_district,32040532,32044534
electoral_district,32040532,32032536
electoral_district,32040532,320118558
electoral_district,32040532,32068540
electoral_district,32040532,320112555
electoral_district,32040532,32024525
electoral_district,32040532,32026531
electoral_district,32040532,32052537
electoral_district,32040532,32088598
electoral_district,32040532,320116572
electoral_district,32040532,32016518
electoral_district,32040532,32012515
electoral_district,32040532,32064563
electoral_district,32040532,320106556
electoral_district,32040532,32022559
electoral_district,32040532,32072535
electoral_district,32040532,32046535
electoral_district,32040532,32048543
electoral_district,32040532,320102567
electoral_district,32040532,32070534
electoral_district,32040532,32014506
electoral_district,32040532,32042520
electoral_district,32040532,32010504
electoral_district,32040532,32030514
electoral_district,32040532,32028513
electoral_district,32028513,32082550
electoral_district,32028513,32020509
electoral_district,32028513,32060540
electoral_district,32028513,320114556
electoral_district,32028513,32096560
electoral_district,32028513,32086542
electoral_district,32028513,32054526
electoral_district,32028513,32066558
electoral_district,32028513,32094556
electoral_district,32028513,32056527
electoral_district,32028513,32062530
electoral_district,32028513,32074536
electoral_district,32028513,32036517
electoral_district,32028513,32098548
electoral_district,32028513,32090544
electoral_district,32028513,320104561
electoral_district,32028513,32080539
electoral_district,32028513,32078549
electoral_district,32028513,32092559
electoral_district,32028513,32084553
electoral_district,32028513,32018508
electoral_district,32028513,32034516
electoral_district,32028513,32044534
electoral_district,32028513,32032536
electoral_district,32028513,320118558
electoral_district,32028513,32068540
electoral_district,32028513,320112555
electoral_district,32028513,32024525
electoral_district,32028513,32026531
electoral_district,32028513,32052537
electoral_district,32028513,32088598
electoral_district,32028513,320116572
electoral_district,32028513,32016518
electoral_district,32028513,32012515
electoral_district,32028513,32064563
electoral_district,32028513,320106556
electoral_district,32028513,32022559
electoral_district,32028513,32072535
electoral_district,32028513,32046535
electoral_district,32028513,32048543
electoral_district,32028513,320102567
electoral_district,32028513,32070534
electoral_district,32028513,32014506
electoral_district,32028513,32042520
electoral_district,32028513,32010504
electoral_district,32028513,32030514
electoral_district,32028513,32040532
electoral_district,32048524,32014517
electoral_district,32048524,32010515
electoral_district,32048524,32040541
electoral_district,32048524,32030525
electoral_district,32048524,32028533
electoral_district,32048524,32018531
electoral_district,32048524,32060555
electoral_district,32048524,320114566
electoral_district,32048524,32094546
electoral_district,32048524,32056536
electoral_district,32048524,32062539
electoral_district,32048524,32090593
electoral_district,32048524,32080549
electoral_district,32048524,32078553
electoral_district,32048524,32084563
electoral_district,32048524,32044547
electoral_district,32048524,32032532
electoral_district,32048524,320118573
electoral_district,32048524,320116557
electoral_district,32048524,32022525
electoral_district,32048524,32072547
electoral_district,32048524,320102570
electoral_district,32048524,32082555
electoral_district,32048524,32012521
electoral_district,32048524,32066532
electoral_district,32048524,32016525
electoral_district,32048524,32074545
electoral_district,32048524,32096555
electoral_district,32048524,32070544
electoral_district,32048524,32042529
electoral_district,32048524,32020517
electoral_district,32048524,32086556
electoral_district,32048524,32054534
electoral_district,32048524,320104551
electoral_district,32048524,32092556
electoral_district,32048524,32068534
electoral_district,32048524,32026512
electoral_district,32048524,32088543
electoral_district,32048524,32064531
electoral_district,32048524,32046539
electoral_district,32048524,32034528
electoral_district,32048524,320106552
electoral_district,32048524,32052533
electoral_district,32048524,32024522
electoral_district,32048524,320112582
electoral_district,32048524,32036528
electoral_district,32048524,32098553
electoral_district,32014517,32048524
electoral_district,32014517,32010515
electoral_district,32014517,32040541
electoral_district,32014517,32030525
electoral_district,32014517,32028533
electoral_district,32014517,32018531
electoral_district,32014517,32060555
electoral_district,32014517,320114566
electoral_district,32014517,32094546
electoral_district,32014517,32056536
electoral_district,32014517,32062539
electoral_district,32014517,32090593
electoral_district,32014517,32080549
electoral_district,32014517,32078553
electoral_district,32014517,32084563
electoral_district,32014517,32044547
electoral_district,32014517,32032532
electoral_district,32014517,320118573
electoral_district,32014517,320116557
electoral_district,32014517,32022525
electoral_district,32014517,32072547
electoral_district,32014517,320102570
electoral_district,32014517,32082555
electoral_district,32014517,32012521
electoral_district,32014517,32066532
electoral_district,32014517,32016525
electoral_district,32014517,32074545
electoral_district,32014517,32096555
electoral_district,32014517,32070544
electoral_district,32014517,32042529
electoral_district,32014517,32020517
electoral_district,32014517,32086556
electoral_district,32014517,32054534
electoral_district,32014517,320104551
electoral_district,32014517,32092556
electoral_district,32014517,32068534
electoral_district,32014517,32026512
electoral_district,32014517,32088543
electoral_district,32014517,32064531
electoral_district,32014517,32046539
electoral_district,32014517,32034528
electoral_district,32014517,320106552
electoral_district,32014517,32052533
electoral_district,32014517,32024522
electoral_district,32014517,320112582
electoral_district,32014517,32036528
electoral_district,32014517,32098553
electoral_district,32010515,32048524
electoral_district,32010515,32014517
electoral_district,32010515,32040541
electoral_district,32010515,32030525
electoral_district,32010515,32028533
electoral_district,32010515,32018531
electoral_district,32010515,32060555
electoral_district,32010515,320114566
electoral_district,32010515,32094546
electoral_district,32010515,32056536
electoral_district,32010515,32062539
electoral_district,32010515,32090593
electoral_district,32010515,32080549
electoral_district,32010515,32078553
electoral_district,32010515,32084563
electoral_district,32010515,32044547
electoral_district,32010515,32032532
electoral_district,32010515,320118573
electoral_district,32010515,320116557
electoral_district,32010515,32022525
electoral_district,32010515,32072547
electoral_district,32010515,320102570
electoral_district,32010515,32082555
electoral_district,32010515,32012521
electoral_district,32010515,32066532
electoral_district,32010515,32016525
electoral_district,32010515,32074545
electoral_district,32010515,32096555
electoral_district,32010515,32070544
electoral_district,32010515,32042529
electoral_district,32010515,32020517
electoral_district,32010515,32086556
electoral_district,32010515,32054534
electoral_district,32010515,320104551
electoral_district,32010515,32092556
electoral_district,32010515,32068534
electoral_district,32010515,32026512
electoral_district,32010515,32088543
electoral_district,32010515,32064531
electoral_district,32010515,32046539
electoral_district,32010515,32034528
electoral_district,32010515,320106552
electoral_district,32010515,32052533
electoral_district,32010515,32024522
electoral_district,32010515,320112582
electoral_district,32010515,32036528
electoral_district,32010515,32098553
electoral_district,32040541,32048524
electoral_district,32040541,32014517
electoral_district,32040541,32010515
electoral_district,32040541,32030525
electoral_district,32040541,32028533
electoral_district,32040541,32018531
electoral_district,32040541,32060555
electoral_district,32040541,320114566
electoral_district,32040541,32094546
electoral_district,32040541,32056536
electoral_district,32040541,32062539
electoral_district,32040541,32090593
electoral_district,32040541,32080549
electoral_district,32040541,32078553
electoral_district,32040541,32084563
electoral_district,32040541,32044547
electoral_district,32040541,32032532
electoral_district,32040541,320118573
electoral_district,32040541,320116557
electoral_district,32040541,32022525
electoral_district,32040541,32072547
electoral_district,32040541,320102570
electoral_district,32040541,32082555
electoral_district,32040541,32012521
electoral_district,32040541,32066532
electoral_district,32040541,32016525
electoral_district,32040541,32074545
electoral_district,32040541,32096555
electoral_district,32040541,32070544
electoral_district,32040541,32042529
electoral_district,32040541,32020517
electoral_district,32040541,32086556
electoral_district,32040541,32054534
electoral_district,32040541,320104551
electoral_district,32040541,32092556
electoral_district,32040541,32068534
electoral_district,32040541,32026512
electoral_district,32040541,32088543
electoral_district,32040541,32064531
electoral_district,32040541,32046539
electoral_district,32040541,32034528
electoral_district,32040541,320106552
electoral_district,32040541,32052533
electoral_district,32040541,32024522
electoral_district,32040541,320112582
electoral_district,32040541,32036528
electoral_district,32040541,32098553
electoral_district,32030525,32048524
electoral_district,32030525,32014517
electoral_district,32030525,32010515
electoral_district,32030525,32040541
electoral_district,32030525,32028533
electoral_district,32030525,32018531
electoral_district,32030525,32060555
electoral_district,32030525,320114566
electoral_district,32030525,32094546
electoral_district,32030525,32056536
electoral_district,32030525,32062539
electoral_district,32030525,32090593
electoral_district,32030525,32080549
electoral_district,32030525,32078553
electoral_district,32030525,32084563
electoral_district,32030525,32044547
electoral_district,32030525,32032532
electoral_district,32030525,320118573
electoral_district,32030525,320116557
electoral_district,32030525,32022525
electoral_district,32030525,32072547
electoral_district,32030525,320102570
electoral_district,32030525,32082555
electoral_district,32030525,32012521
electoral_district,32030525,32066532
electoral_district,32030525,32016525
electoral_district,32030525,32074545
electoral_district,32030525,32096555
electoral_district,32030525,32070544
electoral_district,32030525,32042529
electoral_district,32030525,32020517
electoral_district,32030525,32086556
electoral_district,32030525,32054534
electoral_district,32030525,320104551
electoral_district,32030525,32092556
electoral_district,32030525,32068534
electoral_district,32030525,32026512
electoral_district,32030525,32088543
electoral_district,32030525,32064531
electoral_district,32030525,32046539
electoral_district,32030525,32034528
electoral_district,32030525,320106552
electoral_district,32030525,32052533
electoral_district,32030525,32024522
electoral_district,32030525,320112582
electoral_district,32030525,32036528
electoral_district,32030525,32098553
electoral_district,32028533,32048524
electoral_district,32028533,32014517
electoral_district,32028533,32010515
electoral_district,32028533,32040541
electoral_district,32028533,32030525
electoral_district,32028533,32018531
electoral_district,32028533,32060555
electoral_district,32028533,320114566
electoral_district,32028533,32094546
electoral_district,32028533,32056536
electoral_district,32028533,32062539
electoral_district,32028533,32090593
electoral_district,32028533,32080549
electoral_district,32028533,32078553
electoral_district,32028533,32084563
electoral_district,32028533,32044547
electoral_district,32028533,32032532
electoral_district,32028533,320118573
electoral_district,32028533,320116557
electoral_district,32028533,32022525
electoral_district,32028533,32072547
electoral_district,32028533,320102570
electoral_district,32028533,32082555
electoral_district,32028533,32012521
electoral_district,32028533,32066532
electoral_district,32028533,32016525
electoral_district,32028533,32074545
electoral_district,32028533,32096555
electoral_district,32028533,32070544
electoral_district,32028533,32042529
electoral_district,32028533,32020517
electoral_district,32028533,32086556
electoral_district,32028533,32054534
electoral_district,32028533,320104551
electoral_district,32028533,32092556
electoral_district,32028533,32068534
electoral_district,32028533,32026512
electoral_district,32028533,32088543
electoral_district,32028533,32064531
electoral_district,32028533,32046539
electoral_district,32028533,32034528
electoral_district,32028533,320106552
electoral_district,32028533,32052533
electoral_district,32028533,32024522
electoral_district,32028533,320112582
electoral_district,32028533,32036528
electoral_district,32028533,32098553
electoral_district,32018531,32048524
electoral_district,32018531,32014517
electoral_district,32018531,32010515
electoral_district,32018531,32040541
electoral_district,32018531,32030525
electoral_district,32018531,32028533
electoral_district,32018531,32060555
electoral_district,32018531,320114566
electoral_district,32018531,32094546
electoral_district,32018531,32056536
electoral_district,32018531,32062539
electoral_district,32018531,32090593
electoral_district,32018531,32080549
electoral_district,32018531,32078553
electoral_district,32018531,32084563
electoral_district,32018531,32044547
electoral_district,32018531,32032532
electoral_district,32018531,320118573
electoral_district,32018531,320116557
electoral_district,32018531,32022525
electoral_district,32018531,32072547
electoral_district,32018531,320102570
electoral_district,32018531,32082555
electoral_district,32018531,32012521
electoral_district,32018531,32066532
electoral_district,32018531,32016525
electoral_district,32018531,32074545
electoral_district,32018531,32096555
electoral_district,32018531,32070544
electoral_district,32018531,32042529
electoral_district,32018531,32020517
electoral_district,32018531,32086556
electoral_district,32018531,32054534
electoral_district,32018531,320104551
electoral_district,32018531,32092556
electoral_district,32018531,32068534
electoral_district,32018531,32026512
electoral_district,32018531,32088543
electoral_district,32018531,32064531
electoral_district,32018531,32046539
electoral_district,32018531,32034528
electoral_district,32018531,320106552
electoral_district,32018531,32052533
electoral_district,32018531,32024522
electoral_district,32018531,320112582
electoral_district,32018531,32036528
electoral_district,32018531,32098553
electoral_district,32060555,32048524
electoral_district,32060555,32014517
electoral_district,32060555,32010515
electoral_district,32060555,32040541
electoral_district,32060555,32030525
electoral_district,32060555,32028533
electoral_district,32060555,32018531
electoral_district,32060555,320114566
electoral_district,32060555,32094546
electoral_district,32060555,32056536
electoral_district,32060555,32062539
electoral_district,32060555,32090593
electoral_district,32060555,32080549
electoral_district,32060555,32078553
electoral_district,32060555,32084563
electoral_district,32060555,32044547
electoral_district,32060555,32032532
electoral_district,32060555,320118573
electoral_district,32060555,320116557
electoral_district,32060555,32022525
electoral_district,32060555,32072547
electoral_district,32060555,320102570
electoral_district,32060555,32082555
electoral_district,32060555,32012521
electoral_district,32060555,32066532
electoral_district,32060555,32016525
electoral_district,32060555,32074545
electoral_district,32060555,32096555
electoral_district,32060555,32070544
electoral_district,32060555,32042529
electoral_district,32060555,32020517
electoral_district,32060555,32086556
electoral_district,32060555,32054534
electoral_district,32060555,320104551
electoral_district,32060555,32092556
electoral_district,32060555,32068534
electoral_district,32060555,32026512
electoral_district,32060555,32088543
electoral_district,32060555,32064531
electoral_district,32060555,32046539
electoral_district,32060555,32034528
electoral_district,32060555,320106552
electoral_district,32060555,32052533
electoral_district,32060555,32024522
electoral_district,32060555,320112582
electoral_district,32060555,32036528
electoral_district,32060555,32098553
electoral_district,320114566,32048524
electoral_district,320114566,32014517
electoral_district,320114566,32010515
electoral_district,320114566,32040541
electoral_district,320114566,32030525
electoral_district,320114566,32028533
electoral_district,320114566,32018531
electoral_district,320114566,32060555
electoral_district,320114566,32094546
electoral_district,320114566,32056536
electoral_district,320114566,32062539
electoral_district,320114566,32090593
electoral_district,320114566,32080549
electoral_district,320114566,32078553
electoral_district,320114566,32084563
electoral_district,320114566,32044547
electoral_district,320114566,32032532
electoral_district,320114566,320118573
electoral_district,320114566,320116557
electoral_district,320114566,32022525
electoral_district,320114566,32072547
electoral_district,320114566,320102570
electoral_district,320114566,32082555
electoral_district,320114566,32012521
electoral_district,320114566,32066532
electoral_district,320114566,32016525
electoral_district,320114566,32074545
electoral_district,320114566,32096555
electoral_district,320114566,32070544
electoral_district,320114566,32042529
electoral_district,320114566,32020517
electoral_district,320114566,32086556
electoral_district,320114566,32054534
electoral_district,320114566,320104551
electoral_district,320114566,32092556
electoral_district,320114566,32068534
electoral_district,320114566,32026512
electoral_district,320114566,32088543
electoral_district,320114566,32064531
electoral_district,320114566,32046539
electoral_district,320114566,32034528
electoral_district,320114566,320106552
electoral_district,320114566,32052533
electoral_district,320114566,32024522
electoral_district,320114566,320112582
electoral_district,320114566,32036528
electoral_district,320114566,32098553
electoral_district,32094546,32048524
electoral_district,32094546,32014517
electoral_district,32094546,32010515
electoral_district,32094546,32040541
electoral_district,32094546,32030525
electoral_district,32094546,32028533
electoral_district,32094546,32018531
electoral_district,32094546,32060555
electoral_district,32094546,320114566
electoral_district,32094546,32056536
electoral_district,32094546,32062539
electoral_district,32094546,32090593
electoral_district,32094546,32080549
electoral_district,32094546,32078553
electoral_district,32094546,32084563
electoral_district,32094546,32044547
electoral_district,32094546,32032532
electoral_district,32094546,320118573
electoral_district,32094546,320116557
electoral_district,32094546,32022525
electoral_district,32094546,32072547
electoral_district,32094546,320102570
electoral_district,32094546,32082555
electoral_district,32094546,32012521
electoral_district,32094546,32066532
electoral_district,32094546,32016525
