"address_location_name","address_line1","address_line2","address_line3","address_city","address_state","address_zip","directions","polling_hours","photo_url","id"
"GRANT TOWN COMMUNITY BLD IN"," FLOYD ST","","","GRANT TOWN","WV","26574","","","","54888506"
"GRANT TOWN COMMUNITY BUILDING"," FLOYD ST","","","GRANT TOWN","WV","26574","","","","54888507"
"GRANTSVILLE VFD","341 S. CALHOUN HWY","","","GRANTSVILLE","WV","26147","","","","54888508"
"GRANVILLE VFD","305 MAIN STREET","","","GRANVILLE","WV","26534","","","","54888509"
"GRASSY LICK-KIRBY COMM. CENTER"," GRASSY LICK RD","","","KIRBY","WV","26729","","","","54888510"
"GRAYSVILLE COMMUNITY BLDG"," GRAYSVILLE RD","","","PROCTOR","WV","26055","","","","54888511"
"GREAT CACAPON ELEMENTARY"," SPRING STREET","","","GREAT CACAPON","WV","25422","","","","54888512"
"GREATER MT ZION PENTECOSTAL CHUR","104 PARK AVE","","","BLUEFIELD","WV","","","","","54888513"
"GREEN SPRING PARK","99 GREEN PARK ST","","","","WV","","","","","54888514"
"GREEN SULPHUR DIST. VFD","63 RIVER ROAD","","","SANDSTONE","WV","25985","","","","54888515"
"GREENMONT SCHOOL/RIVER ENT","209 58TH ST","","","VIENNA","WV","","","","","54888516"
"GREENMONT SCHOOL/RIVER ENT","209 58TH ST","","","VIENNA","WV","","","","","54888517"
"GREENVIEW/RAMAGE ELEMENTARY","15908 Spruce River Rd","","","Danville","WV","25053","","","","54888518"
"GREENWOOD ELEMENTARY SCHOOL","8989 WINCHESTER GRADE RD","","","BERKELEY SPRINGS","WV","25411","","","","54888519"
"GREENWOOD FIRE DEPARTMENT"," RT 1","","","GREENWOOD","WV","26456","","","","54888520"
"GUYAN VALLEY MIDDLE SCHOOL","2508 STRAIGHT FORK","","","ALKOL","WV","25501","","","","54888521"
"H.E. WHITE SCHOOL","501 BOMONT ROAD","","","BOMONT","WV","25030","","","","54888522"
"HACKER VALLEY GRADE SCHOOL","60 SCHOOL LOOP ROAD","","","HACKER VALLEY","WV","26222","","","","54888523"
"HACKERS CK PIONEER DESCENDANTS BLDG","45 ABBOTTS RUN ROAD","","","HORNER","WV","26372","","","","54888524"
"HAGANS CHRISTIAN CHURCH","1638 HAGANS ROAD","","","CORE","WV","26529","","","","54888525"
"HAMBLETON CITY HALL","105 FIFTH STREET","","","HAMBLETON","WV","26269","","","","54888526"
"HAMILTON MIDDLE SCHOOL/GYM","3501 CADILLAC DR","","","PARKERSBURG","WV","","","","","54888527"
"HAMILTON MIDDLE SCHOOL/GYM","3501 CADILLAC DR","","","PARKERSBURG","WV","","","","","54888528"
"HAMP. CO. HEALTH DEPT. BLDG.","","","","","","","","","","54888529"
"HAMPSHIRE HIGH SCHOOL","","","","","","","","","","54888530"
"HAMRICK PSD","70 SECOND STREET","","","HENDRICKS","WV","26271","","","","54888531"
"HANCOCK CO SENIOR CENTER","647 GAS VALLEY ROAD-NEW CUMBERLAND","","","NEW CUMBERLAND","WV","26047","","","","54888532"
"HANCOCK COUNTY SHELTERED WORKSHOP","1100 PENNSYLVANIA AVE-WEIRTON","","","WEIRTON","WV","26062","","","","54888533"
"HANDLEY COMMUNITY BLDG.","","","","","","","","","","54888534"
"HANNAN PUBLIC LIBRARY","9285 EVANS ROAD","","","LEON","WV","25123","","","","54888535"
"HANSFORD COMMUNITY CNTR","500 WASHINGTON ST","","","ST ALBANS","WV","25177","","","","54888536"
"HARPER HEIGHTS MISSIONARY BAPTIST CHURCH","131 BERLIN COURT","","","HARPER HEIGHTS","WV","","","","","54888537"
"HARPER MEM CHURCH ACTIVITY RM","789 JONES RIDGE","","","GANDEEVILLE","WV","25243","","","","54888538"
"HARPERS FERRY MIDDLE SCHOOL","1710 W WASHINGTON ST","","","HARPERS FERRY","WV","25425","","","","54888539"
"HARRISVILLE-COURT HOUSE","115 E MAIN STREET","","","HARRISVILLE","WV","26362","","","","54888540"
"HARRISVILLE-D.W.C. CENTER","134 S PENN AVENUE","","","HARRISVILLE","WV","26362","","","","54888541"
"HARRISVILLE-WOMANS/LIONS CLUB","121 W MAIN ST","","","HARRISVILLE","WV","26362","","","","54888542"
"HARTS PK-8TH","1606 GARRETTS BEND","","","SOD","WV","25564","","","","54888543"
"HATFIELD MCCOY ADMIN. BLDG","179 RITA MALL RD","","","LYBURN","WV","25632","","","","54888544"
"HAYES MIDDLE SCHOOL","830 STRAWBERRY RD","","","ST ALBANS","WV","25177","","","","54888545"
"HAYES MIDDLE SCHOOL","830 STRAWBERRY RD","","","ST ALBANS","WV","25177","","","","54888546"
"HC EMERG AMB AUTH BLDG","17940 STATE RD 55","","","BAKER","WV","26801","","","","54888547"
"HEAD START, COUNTRY CLUB ROAD"," COUNTRY CLUB RD","","","FAIRMONT","WV","26554","","","","54888548"
"HEALTH DEPARTMENT","739 N FORK HWY","","","PETERSBURG","WV","26847","","","","54888549"
"HEATERS COMMUNITY BUILDING","4350 GAULEY TPKE","","","HEATERS","WV","26627","","","","54888550"
"HEBRON","13522 Hebron Rd.","","","St. Marys","WV","26170","","","","54888551"
"HEIZER COM CHURCH ACT BLDG"," RR 1 HEIZER CREEK ROAD","","","POCA","WV","25159","","","","54888552"
"HEMLOCK/EASTWOOD-EASTWOOD SCHOOL","1 GRADE SCHOOL RD","","","RAVENSWOOD","WV","26164","","","","54888553"
"HENDERSON COMMUNITY BUILDING","23671 SANDHILL ROAD","","","LETART","WV","25253","","","","54888554"
"HENLAWSON VETS CENTER","155 VETERANS AVE","","","HENLAWSON","WV","25624","","","","54888555"
"HERBERT HOOVER HIGH","275 ELK RIVER RD S","","","CLENDENIN","WV","25045","","","","54888556"
"HEWETT/JEFFREY SPENCER ELEMENTARY","3277 Hewett Creek Road","","","Hewett","WV","25108","","","","54888557"
"HG ENERGY'S COPLEY TOOL HOUSE","9053 COPLEY RD","","","WESTON","WV","26452","","","","54888558"
"HICKMAN RUN SCHOOL - HEADSTART"," EAST GRAFTON RD","","","FAIRMONT","WV","26554","","","","54888559"
"HICKMAN RUN SCHOOL - HEADSTART"," EAST GRAFTON RD","","","FAIRMONT","WV","26554","","","","54888560"
"HIGH SCHOOL","1002 Second St.","","","St. Marys","WV","26170","","","","54888561"
"HIGH SCHOOL - NORTH"," Rt. 33","","","Franklin","","","","","","54888562"
"HIGH SCHOOL - RIPLEY HIGH SCHOOL","2 E SCHOOL ST","","","RIPLEY","WV","25271","","","","54888563"
"HIGH SCHOOL - SOUTH"," Rt. 33","","","Franklin","","","","","","54888564"
"HIGH SCHOOL CAFETERIA","1 PANTHER DRIVE","","","CLAY","WV","25043","","","","54888565"
"HIGH SCHOOL-RAVENSWOOD H S CAFETERIA","1 PLAZA DR","","","RAVENSWOOD","WV","26164","","","","54888566"
"HILLSBORO SCHOOL","7724  SENECA TRAIL","","","HILLSBORO","WV","24946","","","","54888567"
"HILLTOP BAPTIST CHURCH","320 FIRST AVENUE","","","MIDWAY","WV","25878","","","","54888568"
"HINTON AREA ELEM. SCHOOL","121 PARK AVENUE","","","HINTON","WV","25951","","","","54888569"
"HODGESVILLE GRADE SCHOOL"," RR 5 BOX 383","","","Buckhannon","WV","26201","","","","54888570"
"HODGESVILLE GRADE SCHOOL"," RR 5 BOX 383","","","Buckhannon","WV","26201","","","","54888571"
"HODGESVILLE GRADE SCHOOL"," RR 5 BOX 383","","","Buckhannon","WV","26201","","","","54888572"
"HOLDEN GRADE SCHOOL"," SCHOOL DRIVE","","","HOLDEN ","WV","25625","","","","54888573"
"HOLIDAY INN EXPRESS","4218 STATE ROUTE 34","","","HURRICANE","WV","25526","","","","54888574"
"HOLLYWOOD ELEMENTARY SCHOOL","412 OLD MILL ROAD","","","MACARTHUR","WV","25873","","","","54888575"
"HOLY CROSS UNITED METHODIST"," CARPENDALE","","","","WV","","","","","54888576"
"HOLZ ELEMENTARY","1505 HAMPTON RD","","","CHARLESTON","WV","25314","","","","54888577"
"HOME OF DENNIS SURBER","225  NEW RIVER DRIVE","","","HINTON","WV","25951","","","","54888578"
"HOMETOWN ELEMENTARY SCHOOL"," ROUTE 62","","","HOMETOWN","WV","25109","","","","54888579"
"HOMEWOOD FIRE HALL"," MEADOW AVE","","","MANNINGTON","WV","26582","","","","54888580"
"HOOVERSON HTS FIRE DEPT"," MAY ROAD","","","FOLLANSBEE","WV","26037","","","","54888581"
"HOOVERSON HTS FIRE DEPT"," MAY ROAD","","","FOLLANSBEE","WV","26037","","","","54888582"
"HOOVERSON HTS SCHOOL","200 ROCKDALE ROAD","","","FOLLANSBEE","WV","26037","","","","54888583"
"HOPEWELL CHURCH OF CHRIST","6985 HARRIS HIGHWAY","","","WASHINGTON","WV","26181","","","","54888584"
"HORACE MANN MIDDLE SCHOOL","4901 VENABLE AVE","","","CHARLESTON","WV","25304","","","","54888585"
"HORACE MANN MIDDLE SCHOOL","4901 VENABLE AVE","","","CHARLESTON","WV","25304","","","","54888586"
"HOUGH PARK COMMUNITY BUILDING","201 MAIN ST","","","MANNINGTON","WV","26582","","","","54888587"
"HUGH DINGESS GRADE SCL."," RR 1, BOX 607","","","HARTS","WV","","","","","54888588"
"HUNDRED HIGH SCHOOL"," RT 250","","","HUNDRED","WV","26575","","","","54888589"
"HUNTERSVILLE BAPTIST CHURCH","5837 HUNTERSVILLE RD","","","MARLINTON","WV","24954","","","","54888590"
"HURRICANE HIGH SCHOOL","3350 TEAYS VALLEY ROAD","","","HURRICANE","WV","25526","","","","54888591"
"HURRICANE MIDDLE SCHOOL","518 MIDLAND TRAIL","","","HURRICANE","WV","25526","","","","54888592"
"HURRICANE MIDDLE SCHOOL","518 MIDLAND TRAIL","","","HURRICANE","WV","25526","","","","54888593"
"HURRICANE MIDDLE SCHOOL","518 MIDLAND TRAIL","","","HURRICANE","WV","25526","","","","54888594"
"HURRICANE MIDDLE SCHOOL","518 MIDLAND TRAIL","","","HURRICANE","WV","25526","","","","54888595"
"HUTCHINSON COMMUNITY BUILDING","9 SUNRISE STREET","","","WORTHINGTON","WV","26591","","","","54888596"
"IDAMAY COMMUNITY BUILDING"," MAIN ST","","","IDAMAY","WV","26576","","","","54888597"
"INDIAN RUN-COM. OF CHRIST(CHURCH)"," INDIAN CREEK ROAD","","","HARRISVILLE","WV","26362","","","","54888598"
"INT. BROTHERHOOD E. WORKERS","800  INDINANA AVE","","","CHARLESTON","WV","25302","","","","54888599"
"IRELAND COMMUNITY BUILDING","65 COMMUNITY DRIVE","","","IRELAND","WV","26376","","","","54888600"
"ISLAND HILL CHURCH COMMUNITY BUILDING"," RR 1 BOX 74A","","","PAW PAW","WV","25434","","","","54888601"
"J. E. HITT GARAGE","441 US HWY 19 NORTH","","","JANE LEW","WV","26378","","","","54888602"
"J. HARPER MEREDITH BUILDING","200 JACKSON ST","","","FAIRMONT","","26554","","","","54888603"
"JACKSON MEMORIAL COMMUNITY ASSOC., INC.","6161 MAIN ST","","","JANE LEW","WV","26378","","","","54888604"
"JACKSON MILL FIRE DEPARTMENT","3000 JACKSON MILL RD","","","WESTON","WV","26452","","","","54888605"
"JACKSONBURG FIRE DEPARTMENT"," RT 20","","","JACKSONBURG","","26377","","","","54888606"
"JAKES RUN ASSEM OF GOD FAM/YOUTH CTR","1790 JAKES RUN ROAD","","","FAIRVIEW","WV","26570","","","","54888607"
"JAMES BUSH'S STORE BUILDING"," ROUTE 1 BOX 157","","","LIBERTY","WV","25124","","","","54888608"
"JAMES RUMSEY VO TECH","3274 HEDGESVILLE ROAD","","","MARTINSBURG","WV","25403","","","","54888609"
"JAMES RUMSEY VO TECH","3274 HEDGESVILLE ROAD","","","MARTINSBURG","WV","25403","","","","54888610"
"JANE LEW FIRE DEPARTMENT","52 HACKERS CREEK RD","","","JANE LEW","WV","26378","","","","54888611"
"Janes Memorial U M Church"," RT. 250 FAIRMONT RD.","","","FAIRMONT","WV","26554","","","","54888612"
"JARRETT TERRACE","824 CENTRAL AVE","","","CHARLESTON","WV","25302","","","","54888613"
"JAYENNE ELEMENTARY SCHOOL"," COUNTRY CLUB ROAD","","","FAIRMONT","WV","26554","","","","54888614"
"JEFFERSON ACADEMY ","449  ROSE HILL DR","","","KEARNEYSVILLE","WV","25430","","","","54888615"
"JEFFERSON ACADEMY","449  ROSE HILL DR","","","KEARNEYSVILLE","WV","25430","","","","54888616"
"JEFFERSON HIGH SCHOOL","4141 FLOWING SPRINGS RD","","","SHENANDOAH JCT","WV","25442","","","","54888617"
"JEFFERSON SCHOOL","1098 JEFFERSON STREET","","","FOLLANSBEE","WV","26037","","","","54888618"
"JEFFERSON VOL FIRE DEPT","6313 MACCORKLE AVE","","","ST ALBANS","WV","25177","","","","54888619"
"JEFFREY/SPRUCE RIVER COMMUNITY CENTER","18044 Spruce River Road","","","Jeffrey","WV","25114","","","","54888620"
"JENNINGS RANDOLPH","101 SCOTT FORD ROAD","","","ELKINS","WV","26241","","","","54888621"
"JENNINGS RANDOLPH","101 SCOTT FORD ROAD","","","ELKINS","WV","26241","","","","54888622"
"JERSEY MOUNTAIN RURITAN CLUB","","","","","","","","","","54888623"
"JOHN CORNWELL SCHOOL","","","","","","","","","","54888624"
"JOHN MARSHALL HIGH SCHOOL","1300 WHEELING AVE","","","GLEN DALE","WV","26038","","","","54888625"
"JOHNSTON CHAPEL HALLS RIDGE","984 HALLS RIDGE RD","","","PRINCETON","WV","","","","","54888626"
"JR ORDER UNITED AMER.MECHANICS LODGE","1643 PITZERS CHAPEL ROAD","","","MARTINSBURG","WV","25403","","","","54888627"
"JULIAN BAPTIST CHURCH","180 LORY CHURCH ROAD","","","JULIAN","WV","25529","","","","54888628"
"JUMBO COMMUNITY BUILDING","13 LAUREL FORK ROAD","","","WEBSTER SPRINGS","WV","26288","","","","54888629"
"JUMPING BRANCH SCHOOL","6617 BEECH RUN ROAD","","","JUMPING BRANCH","WV","25969","","","","54888630"
"JUNIOR ELEMENTARY SCHOOL","","","","","","","","","","54888631"
"JUSTICE GRADE SCHOOL","407  CIRCLE ROAD","","","LOGAN","WV","25601","","","","54888632"
"KABLETOWN METHODIST CHURCH","3481 KABLETOWN RD","","","CHARLES TOWN","WV","25414","","","","54888633"
"KANAWHA CHAS. HEALTH DEPT","108 LEE ST E","","","CHARLESTON","WV","25301","","","","54888634"
"KANAWHA CITY ELEMENTARY","3601 STAUNTON AVE","","","CHARLESTON","WV","25304","","","","54888635"
"KANAWHA CITY ELEMENTARY","3601 STAUNTON AVE","","","CHARLESTON","WV","25304","","","","54888636"
"KANAWHA DRIVE COMMUNITY BUILDING","3611 WV HWY 5W","","","GLENVILLE","WV","26351","","","","54888637"
"KANAWHA SCHOOL/CAFE","6465 STAUNTON TPK","","","DAVISVILLE","WV","","","","","54888638"
"KANAWHA SCHOOL/CAFE","6465 STAUNTON TPK","","","DAVISVILLE","WV","","","","","54888639"
"KASSON MIDDLE SCHOOL","","","","","","","","","","54888640"
"KEGLEY BAPTIST CHURCH"," P O BOX 129","","","KEGLEY","WV","","","","","54888641"
"KELLOGG ELEMENTARY","4415 PIEDMONT RD ","","","HUNTINGTON","WV","25701","","","","54888642"
"KENNA - KENNA ELEMENTARY SCHOOL","275 BUSINESS PARK DR","","","KENNA","WV","25248","","","","54888643"
"KENNA ELEMENTARY","198 EUREKA RD","","","CHARLESTON","WV","25314","","","","54888644"
"KENNA ELEMENTARY","198 EUREKA RD","","","CHARLESTON","WV","25314","","","","54888645"
"KENNA HOMES COMM. CENTER","410  KENNA DR","","","SO CHARLESTON","WV","25309","","","","54888646"
"Kenova Vol. Fire Dept.","1600 PINE STREET","","","KENOVA","WV","25530","","","","54888647"
"KESLERS CROSS LANES KCL FR. ST","1635 SUMMERSVILLE LAKE ROAD","","","KESLERS CROSS LANES ","WV","26675","","","","54888648"
"KEYSER PRESBYTERIAN CHURCH"," MINERAL STREET","","","KEYSER","","","","","","54888649"
"KEYSTONE FIRE DEPARTMENT","","","","","","","","","","54888650"
"KIMBALL ELEMENTARY SCHOOL","","","","","","","","","","54888651"
"KIMBERLY ELEMENTARY SCHOOL","1367 ARMSTRONG CRK RD","","","KIMBERLY ","WV","25118","","","","54888652"
"LAKE COMMUNITY CENTER","935 LAKE","","","LAKE","WV","25121","","","","54888653"
"LAKEWOOD ELEMENTARY","2089 LAKEWOOD DR","","","ST ALBANS","WV","25177","","","","54888654"
"LAKEWOOD ELEMENTARY","2089 LAKEWOOD DR","","","ST ALBANS","WV","25177","","","","54888655"
"LAKEWOOD ELEMENTARY","2089 LAKEWOOD DR","","","ST ALBANS","WV","25177","","","","54888656"
"LANDES RURITAN BUILDING","5337 FRANKLIN PIKE","","","PETERSBUG","WV","26847","","","","54888657"
"LAUREL PT METH CH - FELL HALL","2416 FAIRMONT ROAD","","","MORGANTOWN","WV","26501","","","","54888658"
"LAVALETTE ELEMENTARY "," BEECH FORK RD ","","","LAVALETTE","WV","25535","","","","54888659"
"LAVALETTE FIRE STATION "," RT 152, 8TH ST RD ","","","LAVALETTE ","WV","25535","","","","54888660"
"LAVALETTE FIRE STATION "," RT 152, 8TH ST RD ","","","LAVALETTE ","WV","25535","","","","54888661"
"LAWRENCEFIELD CHAPEL"," TABLE ROCK LN","","","WHEELING","WV","26003","","","","54888662"
"LAWRENCEVILLE FIRE DEPARTMENT","616 PYRAMUS-CHESTER","","","CHESTER","WV","26034","","","","54888663"
"LEETOWN METHODIST CHURCH","11133 LEETOWN RD","","","KEARNEYSVILLE","WV","25430","","","","54888664"
"LEIVASY PEOPLES PLACE","135  HINKLE O'DELL ROAD ","","","LEIVASY","WV","26676","","","","54888665"
"LEMON & BARRETT'S","1117 BROADWAY AVE","","","PARKERSBURG","","","","","","54888666"
"LENOX COMMUNITY CTR","10782 BRANDONVILLE PKE","","","ALBRIGHT","WV","26519","","","","54888667"
"LESTER ELEMENTARY SCHOOL","1970  LESTER HIGHWAY","","","LESTER","WV","25865","","","","54888668"
"LEWIS COUNTY HIGH SCHOOL","205 MINUTEMAN DRIVE","","","WESTON","WV","26452","","","","54888669"
"LEWIS FOUNDATION COMM. CTR","469 CENTRAL AVE","","","OAK HILL ","WV","25901","","","","54888670"
"LEWIS FOUNDATION COMM. CTR","469 CENTRAL AVE","","","OAK HILL ","WV","25901","","","","54888671"
"LEWISBURG UNITED METHODIST CHURCH/46","214 EAST WASHINGTON ST","","","LEWISBURG","WV","24901","","","","54888672"
"LEWISBURG UNITED METHODIST CHURCH/PRECINCT45","214 EAST WASHINGTON ST","","","LEWISBURG","WV","24901","","","","54888673"
"LIBERTY CHAPEL CHURCH","","","","","","","","","","54888674"
"LIBERTY HIGH SCHOOL","1700 COAL RIVER ROAD","","","GLEN DANIEL","WV","25844","","","","54888675"
"LICK CREEK BAPTIST CHURCH","12807 N SR 20","","","MEADOW BRIDGE","WV","25966","","","","54888676"
"LICK CRK/BOONE CO HEALTH DEPARTMENT","213 Kenmore Drive","","","Danville","WV","25053","","","","54888677"
"LIGHTHOUSE BAPTIST YOUTH CENTER","151 SCHOOL STREET","","","IVYDALE","WV","25113","","","","54888678"
"LIMESTONE COMMUNITY CENTER","5572 WAYNESBURG PIKE RD","","","MOUNDSVILLE","","26041","","","","54888679"
"LINCOLN CO. HIGH SCHOOL","1246 MCCLELLAN HWY","","","HARTS","WV","25524","","","","54888680"
"LINDEN LODGE","1841 LINDEN RD","","","LOONEYVILLE","WV","25259","","","","54888681"
"LINDSIDE SENIOR CENTER","8395 SENECA TRAIL SOUTH","","","LINDSIDE","WV","24951","","","","54888682"
"LITTLE BIRCH SCHOOL","55 LITTLE BIRCH RD","","","SUTTON","WV","26601","","","","54888683"
"LITTLE LAUREL RUN COMM BLD"," RT 1 BOX 406 FARMINGTON","","","FARMINGTON","WV","26571","","","","54888684"
"LITTLE SEWELL BAPTIST CHURCH"," CRAIG RD","","","","","","","","","54888685"
"LITTLE SPARROW MINISTRIES","","","","","","","","","","54888686"
"LIZEMORE GYM","72 LIZEMORE LIONS ROAD","","","LIZEMORES","WV","25125","","","","54888687"
"LOCAL UNION HALL"," CANNELTON HOLLOW RD","","","CANNELTON","WV","25036","","","","54888688"
"LOCKWOOD/FAIRVIEW BAPTIST CHURCH","13424 TURNPIKE ROAD ","","","SUMMERSVILLE ","WV","26651","","","","54888689"
"LOFTIS FIRE STATION"," 515 EDENS FORK RD","","","CHARLESTON","WV","25312","","","","54888690"
"LOGAN MIDDLE SCHOOL","14  WILDCAT WAY ","","","LOGAN","WV","25601","","","","54888691"
"LOOP CREEK FIRE DEPARTMENT","12588 DEEPWATER MTN RD","","","ROBSON","WV","25173","","","","54888692"
"LORADO HEAD START BLDG"," SUPERINTENDENT ROAD","","","LORADO","WV","25630","","","","54888693"
"LOUDENDALE COMMUNITY CENTER"," RT 2 BOX 266 B","","","CHARLESTON","WV","25314","","","","54888694"
"LOVE ASSEMBLY OF GOD CHURCH YOUTH CENTER"," 522 SOUTH","","","BERKELEY SPRINGS","WV","25411","","","","54888695"
"LOW GAP/MADISON ELEMENTARY","150 Josephine Ave","","","Madison","WV","25130","","","","54888696"
"LOWER SETH/SHERMAN JR HIGH SCHOOL","9846 COAL RIVER ROAD","","","SETH","WV","25181","","","","54888697"
"LUBECK  SCHOOL/GYM","206 LUBECK RD","","","PARKERSBURG","WV","26101","","","","54888698"
"LUBECK SCHOOL/GYM","206 LUBECK RD","","","PARKERSBURG","WV","26101","","","","54888699"
"LUCRETIA PRESCHOOL","25 EULA ST","","","GRAFTON","WV","26354","","","","54888700"
"LUTHERAN CHURCH","196 NORTH ST RT 2","","","NEW MARTINSVILLE","","26155","","","","54888701"
"LYNN VALLEY/ODAVILLE-GILMORE GRADE SCHOOL","7412 PARKERSBURG RD","","","SANDYVILLE","WV","25275","","","","54888702"
"MABSCOTT ELEMENTARY SCHOOL","104 PERSHING AVENUE","","","MABSCOTT","WV","25871","","","","54888703"
"MADAMS CREEK MT. OLIVET CHURCH","2291 MADAMS CREEK ROAD","","","HINTON","WV","25951","","","","54888704"
"MADISON SCHOOL","1426 32ND ST","","","PARKERSBURG","WV","","","","","54888705"
"MADISON/MADISON COURTHOUSE","200 State Street","","","Madison","WV","25130","","","","54888706"
"MADISON/VETERAN'S MEMORIAL BLDG","269 Washington Ave","","","Madison","WV","25130","","","","54888707"
"MALDEN ELEMENTARY","4001 SALINAS DR","","","CHARLESTON","WV","25306","","","","54888708"
"MALDEN ELEMENTARY","4001 SALINAS DR","","","CHARLESTON","WV","25306","","","","54888709"
"MAMMOTH ADVENT CHRISTIAN CHURCH","","","","","","","","","","54888710"
"MAN CITY HALL","","","","","","","","","","54888711"
"MANILA / SCHOOL TRUCK DRIVING ACADEMY","193 Academy Drive","","","Chapmanville","WV","25508","","","","54888712"
"MANNINGTON CITY HALL","206 EAST MAIN ST","","","MANNINGTON","WV","26582","","","","54888713"
"MANNINGTON FIRE HALL","591 Dudley Fork Road","","","MANNINGTON","WV","26582","","","","54888714"
"MANNINGTON MIDDLE SCHOOL"," MANNINGTON","","","MANNINGTON","WV","26582","","","","54888715"
"MARLINTON ELEM SCHOOL","400 9TH STREET","","","MARLINTON","WV","24954","","","","54888716"
"MARLINTON MIDDLE SCHOOL","#1 COPPERHEAD RD","","","BUCKEYE","WV","24924","","","","54888717"
"MARLOWE ELEMENTARY SCHOOL","5308 WILLIAMSPORT PIKE","","","FALLING WATERS","WV","25419","","","","54888718"
"MARLOWE ELEMENTARY SCHOOL","5308 WILLIAMSPORT PIKE","","","FALLING WATERS","WV","25419","","","","54888719"
"MARMET RECREATION BUILDING","8405  MACCORKLE AVE","","","MARMET","WV","25315","","","","54888720"
"MARSH FORK ELEMENTARY","5960 COAL RIVER ROAD","","","ROCK CREEK","WV","25174","","","","54888721"
"MARSHALL COUNTY COURTHOUSE"," 7TH ST AT COURT AVENUE","","","MOUNDSVILLE","WV","26041","","","","54888722"
"MARTINSBURG HIGH SCHOOL","701 S QUEEN STREET","","","MARTINSBURG","WV","25401","","","","54888723"
"MARY INGLES ELEM"," P O BOX 367","","","TAD","WV","25201","","","","54888724"
"MASONIC HALL","303 NORTH MARY STREET","","","HEDGESVILLE","WV","25427","","","","54888725"
"MASONTOWN VOL FIRE DEPT","362 N MAIN ST","","","MASONTOWN","WV","26542","","","","54888726"
"MATHIAS BAKER FIRE HOUSE","12412 STATE ROAD 259","","","MATHIAS","WV","26812","","","","54888727"
"MATHIAS OLD SCHOOL HOUSE","56 Ruritan Dr","","","Mathias","WV","26812","","","","54888728"
"MATOAKA COMM REC CENTER"," P O BOX 528","","","MATOAKA","WV","24736","","","","54888729"
"MAXWELL ACRES COMM BLDG"," MAXWELL ACRES","","","MOUNDSVILLE","WV","26041","","","","54888730"
"MAXWELL HILL ELEMENTARY SCHOOL","1001  MAXWELL HILL ROAD","","","BECKLEY","WV","25801","","","","54888731"
"MAXWELTON/ PRESBYTERIAN CHURCH"," PO BOX 200","","","MAXWELTON","WV","","","","","54888732"
"MAYSVILLE SCHOOL - SOUTH","21 ELEMENTARY SCHOOL DR","","","MAYSVILLE","WV","26833","","","","54888733"
"MCCLELLAN FIRE DEPARTMENT"," RT 23","","","CENTER POINT","WV","26339","","","","54888734"
"MCKINLEYVILLE FIRE CLUB"," RD 1 BOX 142B","","","WELLSBURG","WV","26070","","","","54888735"
"MEADOW BRIDGE HIGH SCHOOL"," RT 20","","","MEADOW BRIDGE","WV","","","","","54888736"
"MELROSE SCHOOL ATHENS ROAD"," HC 71 BOX 257","","","PRINCETON","WV","24739","","","","54888737"
"MEMORIAL BUILDING","95 WISEMAN AVE","","","FAYETTEVILLE","WV","25840","","","","54888738"
"MEMORIAL BUILDING"," WEST MAIN","","","PRINCETON","WV","24740","","","","54888739"
"MEMORIAL ELEMENTARY SCHOOL","319 MEMORIAL AVE","","","BLUEFIELD","WV","24701","","","","54888740"
"METHODIST CHURCH, WELLSBURG"," 11TH & CHARLES STREETS","","","WELLSBURG","WV","26070","","","","54888741"
"METZ COMMUNITY BUILDING","334 States fork road","","","mannington","WV","26582","","","","54888742"
"MICHAEL MOTORS ","2764 STATE ST","","","GASSAWAY","WV","26624","","","","54888743"
"Mid Ohio Valley Technical Institute","2134 N. Pleasants Hwy.","","","St. Marys","WV","26170","","","","54888744"
"MIDDLE SCHOOL PETERSTOWN","56 College Drive","","","Peterstown","WV","24963","","","","54888745"
"MIDDLEBOURNE FIRE HALL","311 MAIN STREET","","","MIDDLEBOURNE","WV","26175","","","","54888746"
"MIDDLEBOURNE STEALEY GREEN CEN"," Dodd Street","","","Middlebourne","WV","26149","","","","54888747"
"MIDLAND TRAIL ELEM. SCHOOL","200 FERRY ST","","","DIAMOND","WV","25015","","","","54888748"
"MIDLAND TRAIL HIGH SCHOOL","26719 MIDLAND TRAIL","","","HICO","WV","25854","","","","54888749"
"MIDWAY GRADE SCHOOL ","","","","","","","","","","54888750"
"MIDWAY MOTEL"," PO BOX 286","","","FAYETTEVILLE","WV","25840","","","","54888751"
"MILHOAN-COLEMAN CHAPEL CHURCH ACT. BLDG","200 MILHOAN RIDGE RD","","","RAVENSWOOD","WV","26164","","","","54888752"
"MILL CREEK - RIPLEY HIGH SCHOOL ANNEX","2 E SCHOOL ST","","","RIPLEY","WV","25271","","","","54888753"
"MILL CREEK INTERMEDIATE SCHOOL","105 PRIDE AVENUE","","","BUNKER HILL","WV","25413","","","","54888754"
"MILL CREEK RURITAN CLUB","","","","","","","","","","54888755"
"MILLSOP SCHOOL"," LEGION & sWEARINGEN RD","","","WEIRTON","WV","26062","","","","54888756"
"MINERAL WELLS INN","201 HOSPITALITY LN","","","MINERAL WELLS","","26150","","","","54888757"
"MINERAL WELLS SCHOOL/CAFE","1776 ELIZABETH PIKE","","","MINERAL WELLS","WV","26150","","","","54888758"
