"name","number","locality_id","ward","mail_only","ballot_style_image_url","id"
"601 - MONTVALE ELEM SCHOOL","0601","70009","","","","92242"
"402 - JEWELL RIDGE","0402","70091","","","","92243"
"325 - HUTCHISON","0325","70028","","","","92244"
"216 - VIENNA #4","0216","70028","","","","92245"
"310 - TOMAHAWK","0310","70020","","","","92246"
"104 - MOUTH OF WILSON","0104","70040","","","","92247"
"223 - YELLOW TAVERN","0223","70045","","","","92248"
"301 - DUBLIN","0301","70073","","","","92249"
"204 - BELFIELD","0204","70001","","","","92250"
"101 - ABERDEEN","0101","70110","","","","92251"
"302 - HIWASSEE","0302","70073","","","","92252"
"812 - EIGHT HUNDRED TWELVE","0812","70127","","","","92253"
"512 - YORK","0512","70072","","","","92254"
"302 - ST CLAIR","0302","70082","","","","92255"
"405 - MOUNTAIN VIEW","0405","70046","","","","92256"
"404 - GLEN WILTON","0404","70011","","","","92257"
"603 - RIDGEWAY #1","0603","70046","","","","92258"
"009 - ETLAN","0009","70058","","","","92259"
"201 - NORTH","0201","70027","","","","92260"
"521 - BROOK HILL","0521","70028","","","","92261"
"403 - PARKIN'S MILL","0403","70033","","","","92262"
"403 - HONAKER","0403","70079","","","","92263"
"402 - MONTICELLO","0402","70001","","","","92264"
"202 - TEMPERANCE","0202","70004","","","","92265"
"702 - LIBERTY HIGH SCHOOL","0702","70009","","","","92266"
"001 - EAST PRECINCT","0001","70124","","","","92267"
"302 - PRECINCT 3-A","0302","70042","","","","92268"
"303 - NEWPORT","0303","70037","","","","92269"
"204 - COURTS BLDG","0204","70071","","","","92270"
"001 - WARD A","0001","70130","","","","92271"
"203 - TWO HUNDRED THREE","0203","70127","","","","92272"
"311 - ROUND HILL ELEMENTARY","0311","70057","","","","92273"
"810 - EIGHT HUNDRED TEN","0810","70127","","","","92274"
"201 - BLAND","0201","70118","","","","92275"
"005 - WARD FIVE","0005","70102","","","","92276"
"307 - HUNTINGTON","0307","70118","","","","92277"
"104 - BENNETTS CREEK","0104","70107","","","","92278"
"505 - DYERS STORE","0505","70046","","","","92279"
"201 - CRIMORA","0201","70007","","","","92280"
"419 - WEST END","0419","70045","","","","92281"
"201 - AMISSVILLE","0201","70074","","","","92282"
"502 - NELLYSFORD","0502","70061","","","","92283"
"607 - HUNTINGTON","0607","70028","","","","92284"
"705 - POTOMAC VIEW","0705","70072","","","","92285"
"402 - BATTLEFIELD","0402","70072","","","","92286"
"108 - KINGS PARK","0108","70028","","","","92287"
"112 - BURKE-NICKENS","0112","70072","","","","92288"
"503 - SPOTTSWOOD","0503","70007","","","","92289"
"207 - RIVER BEND","0207","70057","","","","92290"
"117 - CARTER","0117","70057","","","","92291"
"059 - SHELTON PARK","0059","70129","","","","92292"
"703 - ROCKY MOUNT SOUTH","0703","70032","","","","92293"
"404 - GOVERNMENT ISLAND","0404","70085","","","","92294"
"401- HARMONY VILLAGE","0401","70059","","","","92295"
"603 - EARLYSVILLE","0603","70001","","","","92296"
"301 - SHIPMAN","0301","70061","","","","92297"
"801 - CENTER","0801","70070","","","","92298"
"401 - KEYSVILLE","0401","70017","","","","92299"
"301 - SPERRYVILLE","0301","70074","","","","92300"
"020 - BAYSIDE","0020","70129","","","","92301"
"303 - TWIN SPRINGS","0303","70080","","","","92302"
"301 - IVY","0301","70001","","","","92303"
"103 - TRAVELERS REST","0103","70084","","","","92304"
"106 - ARMSTRONG","0106","70110","","","","92305"
"303 - DUGSPUR","0303","70018","","","","92306"
"101 - ARARAT","0101","70067","","","","92307"
"301 - MAURY RIVER","0301","70077","","","","92308"
"501 - SPRINGVILLE","0501","70091","","","","92309"
"047 - KINGS GRANT","0047","70129","","","","92310"
"010 - WILLIAMSON ROAD 1","0010","70128","","","","92311"
"106 - ZION GRACE","0106","70119","","","","92312"
"901 - CENTRE RIDGE","0901","70028","","","","92313"
"403 - LEE HILL","0403","70084","","","","92314"
"401 - MASSIE","0401","70073","","","","92315"
"201 - PRECINCT 2-1","0201","70090","","","","92316"
"703 - SEVEN HUNDRED THREE","0703","70127","","","","92317"
"202 - CHUCKATUCK","0202","70107","","","","92318"
"201 - PRECINCT 2-1","0201","70075","","","","92319"
"920 - CHANTILLY","0920","70028","","","","92320"
"201 - COVENTRY","0201","70097","","","","92321"
"203 -  WEST","0203","70111","","","","92322"
"037 - THIRTY-SEVEN","0037","70123","","","","92323"
"107 - HILLIARD","0107","70045","","","","92324"
"103 - TWIN SPRINGS","0103","70068","","","","92325"
"304 - POWHATAN D","0304","70049","","","","92326"
"201 - HILLSVILLE B","0201","70018","","","","92327"
"055 - GEORGETOWN EAST","0055","70100","","","","92328"
"107 - MT VERNON RECREATION CENTER","0107","70098","","","","92329"
"046 - GREEN RUN","0046","70129","","","","92330"
"213 - VIENNA #1","0213","70028","","","","92331"
"003 - CAMELOT","0003","70100","","","","92332"
"101 - MERRIMANS","0101","70132","","","","92333"
"301 - COOKS MILL","0301","70079","","","","92334"
"102 - CYPRESS CREEK","0102","70048","","","","92335"
"501 - BAILEYS","0501","70028","","","","92336"
"512 - NINE MILE","0512","70045","","","","92337"
"005 - JEFFERSON 1","0005","70128","","","","92338"
"201 - NORTH CASTLEWOOD","0201","70079","","","","92339"
"306 - CROSS KEYS","0306","70078","","","","92340"
"603 - THAXTON COMMUNITY CENTER","0603","70009","","","","92341"
"005 - PRECINCT #5","0005","70117","","","","92342"
"601 - ACCOMAC","0601","70000","","","","92343"
"301 - CRITZ/STELLA","0301","70067","","","","92344"
"601 - FONTAINE","0601","70046","","","","92345"
"202 - LOUISA #2","0202","70054","","","","92346"
"501 - PRECINCT 5-1","0501","70075","","","","92347"
"507 - ELKO","0507","70045","","","","92348"
"205 - CANTERBURY","0205","70045","","","","92349"
"410 - WAGSTAFF","0410","70020","","","","92350"
"206 - TWO HUNDRED SIX","0206","70127","","","","92351"
"101 - WEST FAIRFAX","0101","70023","","","","92352"
"015 - OLD DONATION","0015","70129","","","","92353"
"013 - GILMERTON","0013","70100","","","","92354"
"105 - ONE HUNDRED FIVE","0105","70127","","","","92355"
"726 - MAGARITY","0726","70028","","","","92356"
"501 - FABER","0501","70061","","","","92357"
"506 - GREENFIELD","0506","70020","","","","92358"
"624 - MOOREFIELD STATION","0624","70057","","","","92359"
"301 - CALLAGHAN","0301","70002","","","","92360"
"101 - AIRPORT","0101","70077","","","","92361"
"101 - WRIGHTS STORE","0101","70035","","","","92362"
"102 - RURAL RETREAT","0102","70096","","","","92363"
"301 - DAHLGREN","0301","70051","","","","92364"
"201 - DAVIS","0201","70010","","","","92365"
"014 - FOURTEEN","0014","70123","","","","92366"
"516 - WEYANOKE","0516","70028","","","","92367"
"214 - VIENNA #2","0214","70028","","","","92368"
"304 - EAST IVY","0304","70001","","","","92369"
"413 - RIDGEFIELD","0413","70045","","","","92370"
"501 - HUNTERDALE","0501","70083","","","","92371"
"401 - DRILL","0401","70079","","","","92372"
"201 - AMMENDALE PRECINCT","0201","70022","","","","92373"
"309 - MAGRUDER","0309","70118","","","","92374"
"401 - HAMPDEN","0401","70070","","","","92375"
"003 - WILSONS MILL","0003","70047","","","","92376"
"028 - TWENTY EIGHT","0028","70123","","","","92377"
"050 - RIVER WALK","0050","70100","","","","92378"
"205 - BUCKHALL","0205","70072","","","","92379"
"502 - CUCKOO","0502","70054","","","","92380"
"104 - CHAPEL","0104","70028","","","","92381"
"503 - WOODLAWN E","0503","70018","","","","92382"
"402 - CENTERVILLE","0402","70039","","","","92383"
"103 - CITY HALL","0103","70110","","","","92384"
"218 - KILN CREEK","0218","70118","","","","92385"
"301 - COURTHOUSE","0301","70087","","","","92386"
"402 - COURTHOUSE","0402","70085","","","","92387"
"306 - GARST MILL","0306","70076","","","","92388"
"004 - WEST SALEM","0004","70125","","","","92389"
"501 - EDGEHILL","0501","70026","","","","92390"
"604 - LAKE GASTON","0604","70035","","","","92391"
"413 - SHENANDOAH","0413","70020","","","","92392"
"401 - COURTHOUSE","0401","70050","","","","92393"
"403 - SAXIS","0403","70000","","","","92394"
"116 - JONES","0116","70110","","","","92395"
"030 - RED WING","0030","70129","","","","92396"
"502 - SWIFT RUN","0502","70078","","","","92397"
"302 - ROANES","0302","70038","","","","92398"
"502 - MILFORD","0502","70016","","","","92399"
"005 - BALDWIN","0005","70115","","","","92400"
"027 - EDWIN","0027","70129","","","","92401"
"046 - BELLS MILL II","0046","70100","","","","92402"
"103 - NORTHSIDE","0103","70119","","","","92403"
"701 - PRECINCT G-1","0701","70060","","","","92404"
"923 - BULL RUN","0923","70028","","","","92405"
"401 - VENABLE","0401","70099","","","","92406"
"038 - WITCHDUCK","0038","70129","","","","92407"
"202 - SPOUT SPRING","0202","70005","","","","92408"
"402 - WINDSOR","0402","70048","","","","92409"
"401 - COLLINSVILLE NUMBER 1","0401","70046","","","","92410"
"405 - PITTMANTOWN","0405","70107","","","","92411"
"315 - FIREHOUSE","0315","70057","","","","92412"
"303 - MELROSE","0303","70078","","","","92413"
"023 - WESTSIDE","0023","70128","","","","92414"
"509 - FIVE HUNDRED NINE","0509","70127","","","","92415"
"003 - AURORA HILLS","0003","70006","","","","92416"
"501 - ACHILLES","0501","70038","","","","92417"
"015 - WARD FIFTEEN","0015","70102","","","","92418"
"401 - FOURTH WARD FIRST PRECINCT","0401","70121","","","","92419"
"603 - SIX HUNDRED THREE","0603","70127","","","","92420"
"404 - BOOKER T WASHINGTON","0404","70107","","","","92421"
"603 - MT CARMEL","0603","70043","","","","92422"
"402 - YANCEYVILLE","0402","70054","","","","92423"
"404 - FRANCONIA","0404","70028","","","","92424"
"513 - BEAUFONT","0513","70020","","","","92425"
"511 - CROSSROADS","0511","70119","","","","92426"
"854 - NEWGATE SOUTH","0854","70028","","","","92427"
"205 - ORCHARDS","0205","70076","","","","92428"
"305 - PATTIE","0305","70072","","","","92429"
"105 - LACEY SPRING","0105","70078","","","","92430"
"105 - EAST HAMPTON","0105","70110","","","","92431"
"713 - TIMBER LANE","0713","70028","","","","92432"
