"ballot_id","candidate_id","sort_order"
"3","10704",""
"25","10161",""
"60","10634",""
"93","10002",""
"145","10071",""
"237","10938",""
"156","10941",""
"97","10511",""
"78","10938",""
"211","10939",""
"210","10942",""
"117","10353",""
"137","10827",""
"355","10466",""
"136","10942",""
"30","10813",""
"143","10106",""
"341","10443",""
"328","10938",""
"279","10940",""
"327","10941",""
"102","10484",""
"187","10937",""
"374","10939",""
"319","10941",""
"38","10937",""
"249","10938",""
"352","10371",""
"232","10942",""
"38","10543",""
"69","10373",""
"75","10755",""
"367","10012",""
"73","10290",""
"164","10932",""
"214","10418",""
"104","10638",""
"92","10938",""
"18","10967",""
"16","10475",""
"57","10963",""
"170","10423",""
"204","10261",""
"105","10428",""
"154","10234",""
"320","10233",""
"22","10582",""
"156","10879",""
"373","10942",""
"231","10352",""
"366","10939",""
"421","10967",""
"138","10107",""
"233","10939",""
"27","10967",""
"143","10752",""
"170","10411",""
"395","10399",""
"220","10939",""
"34","10940",""
"116","10940",""
"179","10967",""
"75","10648",""
"76","10189",""
"128","10560",""
"215","10942",""
"391","10939",""
"275","10937",""
"62","10939",""
"61","10942",""
"48","10397",""
"325","10938",""
"111","10830",""
"247","10458",""
"414","10487",""
"353","10940",""
"365","10942",""
"224","10921",""
"401","10405",""
"404","10938",""
"349","10371",""
"35","10937",""
"219","10942",""
"286","10942",""
"62","10305",""
"316","10938",""
"315","10941",""
"88","10461",""
"287","10317",""
"23","10967",""
"251","10529",""
"375","10273",""
"246","10938",""
"21","10896",""
"75","10139",""
"164","10944",""
"332","10025",""
"165","10941",""
"65","10708",""
"167","10708",""
"170","10202",""
"386","10937",""
"41","10938",""
"60","10938",""
"98","10938",""
"276","10941",""
"403","10273",""
"234","10967",""
"84","10681",""
"300","10939",""
"33","10839",""
"111","10937",""
"270","10967",""
"34","10401",""
"87","10699",""
"239","10026",""
"100","10941",""
"349","10967",""
"252","10674",""
"93","10534",""
"232","10795",""
"390","10413",""
"193","10742",""
"362","10939",""
"99","10085",""
"307","10937",""
"98","10793",""
"189","10229",""
"243","10939",""
"58","10967",""
"187","10098",""
"1","10941",""
"395","10011",""
"164","10939",""
"56","10798",""
"101","10938",""
"139","10938",""
"197","10941",""
"389","10967",""
"198","10082",""
"241","10086",""
"72","10125",""
"331","10025",""
"379","10939",""
"77","10967",""
"66","10489",""
"189","10958",""
"317","10423",""
"32","10937",""
"19","10938",""
"18","10941",""
"153","10066",""
"115","10967",""
"343","10821",""
"92","10919",""
"87","10939",""
"221","10939",""
"152","10122",""
"99","10073",""
"124","10352",""
"214","10330",""
"399","10418",""
"40","10298",""
"157","10938",""
"97","10941",""
"70","10942",""
"324","10406",""
"31","10939",""
"74","10940",""
"194","10967",""
"29","10785",""
"44","10894",""
"426","10451",""
"356","10938",""
"355","10941",""
"134","10967",""
"126","10273",""
"256","10076",""
"406","10374",""
"111","10709",""
"115","10884",""
"232","10078",""
"95","10520",""
"100","10535",""
"154","10386",""
"195","10313",""
"39","10852",""
"141","10070",""
"192","10384",""
"174","10938",""
"35","10754",""
"180","10938",""
"425","10940",""
"194","10941",""
"112","10967",""
"73","10036",""
"326","10942",""
"20","10885",""
"151","10640",""
"367","10786",""
"8","10939",""
"7","10942",""
"120","10967",""
"156","10967",""
"284","10940",""
"404","10232",""
"82","10939",""
"110","10874",""
"111","10875",""
"327","10967",""
"89","10379",""
"216","10967",""
"63","10705",""
"179","10941",""
"98","10660",""
"422","10418",""
"137","10967",""
"346","10940",""
"124","10314",""
"133","10454",""
"44","10939",""
"64","10942",""
"282","10942",""
"9","10663",""
"49","10937",""
"208","10967",""
"103","10698",""
"163","10942",""
"97","10352",""
"8","10222",""
"94","10531",""
"344","10937",""
"95","10938",""
"322","10939",""
"14","10940",""
"199","10967",""
"364","10937",""
"363","10940",""
"191","10967",""
"19","10888",""
"170","10240",""
"3","10939",""
"64","10163",""
"147","10433",""
"81","10942",""
"295","10967",""
"217","10330",""
"396","10047",""
"161","10939",""
"103","10482",""
"234","10941",""
"45","10841",""
"51","10392",""
"306","10273",""
"213","10940",""
"227","10584",""
"271","10342",""
"10","10942",""
"94","10937",""
"16","10938",""
"292","10940",""
"42","10218",""
"6","10258",""
"240","10362",""
"368","10562",""
"373","10937",""
"47","10938",""
"359","10941",""
"393","10940",""
"61","10256",""
"101","10696",""
"132","10369",""
"305","10428",""
"373","10232",""
"67","10937",""
"347","10941",""
"2","10942",""
"14","10477",""
"15","10474",""
"196","10740",""
"12","10939",""
"145","10940",""
"324","10940",""
"74","10674",""
"140","10434",""
"288","10938",""
"122","10939",""
"121","10942",""
"19","10900",""
"51","10043",""
"360","10938",""
"5","10966",""
"140","10828",""
"288","10316",""
"379","10233",""
"271","10938",""
"402","10321",""
"97","10592",""
"312","10457",""
"25","10942",""
"10","10937",""
"128","10940",""
"78","10152",""
"104","10942",""
"298","10967",""
"9","10359",""
"45","10378",""
"89","10937",""
"248","10967",""
"328","10406",""
"20","10897",""
"187","10041",""
"334","10939",""
"224","10940",""
"31","10811",""
"44","10597",""
"201","10939",""
"405","10942",""
"81","10270",""
"310","10200",""
"311","10273",""
"134","10941",""
"66","10940",""
"403","10940",""
"231","10967",""
"82","10089",""
"124","10689",""
"348","10938",""
"42","10942",""
"29","10011",""
"196","10284",""
"146","10937",""
"11","10942",""
"407","10273",""
"314","10940",""
"235","10967",""
"238","10708",""
"406","10234",""
"225","10937",""
"91","10939",""
"321","10940",""
"64","10676",""
"214","10938",""
"406","10939",""
"200","10942",""
"54","10967",""
"381","10967",""
"156","10561",""
"158","10939",""
"152","10967",""
"382","10342",""
"135","10938",""
"95","10817",""
"229","10274",""
"79","10939",""
"115","10941",""
"103","10489",""
"56","10938",""
"55","10941",""
"264","10356",""
"242","10940",""
"60","10869",""
"80","10231",""
"186","10664",""
"45","10174",""
"126","10736",""
"226","10934",""
"68","10967",""
"19","10779",""
"73","10881",""
"411","10329",""
"49","10185",""
"130","10233",""
"136","10828",""
"239","10045",""
"344","10785",""
"255","10939",""
"137","10941",""
"379","10336",""
"130","10938",""
"97","10314",""
"136","10434",""
"112","10941",""
"339","10942",""
"35","10417",""
"74","10567",""
"80","10803",""
"242","10261",""
"151","10937",""
"378","10938",""
"150","10940",""
"310","10967",""
"50","10058",""
"75","10940",""
"73","10404",""
"233","10203",""
"331","10477",""
"416","10566",""
"168","10937",""
"333","10942",""
"80","10397",""
"394","10940",""
"208","10941",""
"251","10942",""
"254","10942",""
"154","10348",""
"308","10419",""
"129","10941",""
"306","10940",""
"172","10942",""
"59","10369",""
"93","10033",""
"100","10483",""
"197","10402",""
"320","10430",""
"228","10937",""
"227","10940",""
"370","10938",""
"422","10942",""
"14","10643",""
"125","10147",""
"2","10676",""
"22","10385",""
"72","10626",""
"209","10938",""
"258","10939",""
"313","10967",""
"134","10834",""
"147","10967",""
"193","10666",""
"228","10327",""
"191","10941",""
"418","10942",""
"47","10221",""
"87","10889",""
"72","10937",""
"411","10939",""
"71","10940",""
"58","10941",""
"298","10941",""
"367","10938",""
"340","10939",""
"71","10389",""
"225","10576",""
"305","10967",""
"33","10941",""
"260","10942",""
"46","10470",""
"192","10358",""
"241","10359",""
"384","10967",""
"222","10937",""
"257","10942",""
"88","10264",""
"138","10938",""
"46","10159",""
"301","10937",""
"419","10939",""
"18","10865",""
"204","10470",""
"91","10495",""
"64","10937",""
"63","10940",""
"99","10942",""
"71","10318",""
"110","10829",""
"143","10937",""
"142","10940",""
"178","10942",""
"387","10355",""
"346","10938",""
"403","10938",""
"40","10471",""
"97","10658",""
"87","10967",""
"144","10967",""
"131","10429",""
"189","10355",""
"57","10939",""
"260","10940",""
"18","10886",""
"148","10938",""
"191","10518",""
"342","10739",""
"81","10937",""
"77","10939",""
"240","10967",""
"27","10161",""
"36","10542",""
"339","10807",""
"25","10842",""
"200","10937",""
"359","10967",""
"416","10967",""
"136","10752",""
"114","10939",""
"113","10942",""
"51","10183",""
"50","10941",""
"90","10941",""
"21","10901",""
"75","10859",""
"372","10942",""
"18","10898",""
"141","10937",""
"17","10942",""
"13","10473",""
"21","10018",""
"121","10353",""
"145","10828",""
"307","10479",""
"247","10517",""
"267","10233",""
"290","10939",""
"84","10940",""
"112","10829",""
"410","10785",""
"2","10937",""
"7","10937",""
"339","10940",""
"280","10967",""
"54","10713",""
"66","10446",""
"151","10799",""
"368","10785",""
"44","10937",""
"140","10940",""
"227","10734",""
"363","10938",""
"170","10375",""
"289","10785",""
"85","10937",""
"48","10938",""
"181","10940",""
"56","10610",""
"153","10118",""
"25","10937",""
"284","10938",""
"57","10711",""
"73","10432",""
"87","10357",""
"127","10938",""
"163","10940",""
"16","10477",""
"265","10393",""
"284","10316",""
"104","10937",""
"205","10938",""
"223","10967",""
"126","10233",""
"425","10938",""
"302","10967",""
"4","10259",""
"247","10422",""
"418","10940",""
"195","10456",""
"411","10937",""
"417","10463",""
"62","10937",""
"61","10306",""
"28","10938",""
"180","10815",""
"65","10938",""
"366","10941",""
"230","10464",""
"197","10939",""
"97","10214",""
"136","10334",""
"340","10937",""
"52","10204",""
"100","10469",""
"147","10879",""
"170","10292",""
"275","10942",""
"55","10796",""
"176","10445",""
"419","10937",""
"138","10071",""
"165","10324",""
"52","10059",""
"120","10613",""
"380","10941",""
"170","10209",""
"247","10339",""
"99","10937",""
"47","10940",""
"98","10940",""
"350","10370",""
"35","10939",""
"34","10942",""
"100","10697",""
"101","10694",""
"178","10937",""
"218","10937",""
"177","10940",""
"377","10967",""
"71","10289",""
"94","10023",""
"337","10383",""
"8","10967",""
"319","10967",""
"148","10138",""
"369","10426",""
"413","10587",""
"347","10939",""
"388","10941",""
"90","10967",""
"396","10786",""
"118","10939",""
"111","10939",""
"196","10942",""
"161","10967",""
"166","10967",""
"274","10332",""
"276","10939",""
"34","10092",""
"409","10939",""
"203","10967",""
"79","10167",""
"146","10070",""
"306","10938",""
"48","10183",""
"49","10408",""
"330","10939",""
"279","10942",""
"124","10967",""
"179","10445",""
"189","10856",""
"227","10938",""
"426","10938",""
"190","10939",""
"117","10942",""
"344","10343",""
"268","10939",""
"323","10967",""
"136","10106",""
"402","10967",""
"10","10037",""
"162","10342",""
"268","10234",""
"305","10390",""
"70","10515",""
"110","10955",""
"9","10938",""
"376","10234",""
"211","10424",""
"230","10939",""
"198","10084",""
"175","10937",""
"105","10938",""
"364","10942",""
"334","10967",""
"232","10042",""
"188","10958",""
"376","10939",""
"375","10942",""
"101","10967",""
"32","10939",""
"186","10799",""
"278","10176",""
"91","10680",""
"145","10752",""
"187","10229",""
"304","10939",""
"164","10956",""
"83","10938",""
"389","10938",""
"341","10704",""
"19","10940",""
"4","10905",""
"77","10870",""
"162","10938",""
"161","10941",""
"277","10967",""
"138","10940",""
"132","10868",""
"107","10940",""
"240","10941",""
"74","10942",""
"170","10216",""
"217","10940",""
"239","10351",""
"346","10786",""
"303","10942",""
"386","10942",""
"351","10967",""
"21","10863",""
"343","10961",""
"99","10004",""
"174","10940",""
"76","10239",""
"85","10683",""
"151","10939",""
"150","10942",""
"110","10967",""
"96","10937",""
"184","10938",""
"337","10941",""
"131","10942",""
"67","10488",""
"417","10938",""
"298","10939",""
"200","10431",""
"254","10937",""
"26","10938",""
"387","10939",""
"350","10940",""
"144","10941",""
"92","10967",""
"117","10327",""
"255","10383",""
"308","10939",""
"307","10942",""
"30","10685",""
"218","10234",""
"49","10939",""
"13","10967",""
"19","10952",""
"76","10861",""
"410","10011",""
"332","10937",""
"331","10940",""
"47","10477",""
"310","10302",""
"354","10232",""
"422","10330",""
"17","10937",""
"3","10941",""
"130","10273",""
"188","10229",""
"327","10233",""
"354","10937",""
"299","10939",""
"31","10813",""
"91","10464",""
"142","10106",""
"190","10756",""
"24","10940",""
"224","10942",""
"109","10768",""
"266","10967",""
"42","10937",""
"146","10939",""
"201","10967",""
"18","10271",""
"395","10047",""
"95","10940",""
"187","10854",""
"238","10938",""
"4","10938",""
"16","10940",""
"60","10252",""
"113","10555",""
"49","10059",""
"225","10939",""
"94","10588",""
"154","10939",""
"153","10942",""
"20","10049",""
"90","10186",""
"103","10484",""
"252","10641",""
"91","10941",""
"258","10967",""
"215","10652",""
"373","10234",""
"39","10937",""
"241","10938",""
"337","10967",""
"116","10703",""
"317","10938",""
"54","10732",""
"192","10937",""
"88","10938",""
"82","10941",""
"166","10079",""
"324","10938",""
"233","10388",""
"6","10778",""
"21","10887",""
"159","10938",""
"41","10940",""
"158","10941",""
"26","10449",""
"105","10843",""
"136","10486",""
"275","10232",""
"255","10967",""
"302","10435",""
"121","10937",""
"274","10940",""
"362","10937",""
"8","10941",""
"22","10967",""
"402","10941",""
"92","10917",""
"87","10941",""
"413","10967",""
"4","10950",""
"211","10652",""
"323","10941",""
"43","10001",""
"140","10071",""
"194","10309",""
"113","10937",""
"167","10938",""
"166","10941",""
"245","10938",""
"244","10941",""
"207","10942",""
"263","10967",""
"62","10068",""
"67","10761",""
"98","10591",""
"348","10371",""
"395","10938",""
"282","10940",""
"20","10899",""
"150","10358",""
"128","10942",""
"342","10967",""
"124","10687",""
"135","10090",""
"420","10939",""
"56","10940",""
"295","10938",""
"352","10938",""
"11","10676",""
"51","10057",""
"68","10877",""
"233","10179",""
"329","10937",""
"77","10825",""
"83","10361",""
"224","10187",""
"132","10937",""
"22","10941",""
"79","10941",""
"291","10967",""
"348","10967",""
"170","10285",""
"222","10939",""
"209","10940",""
"88","10228",""
"90","10110",""
"131","10232",""
"199","10938",""
"186","10939",""
"185","10942",""
"116","10354",""
"342","10936",""
"197","10692",""
"316","10423",""
"277","10941",""
"66","10942",""
"36","10967",""
"141","10106",""
"331","10781",""
"407","10940",""
"80","10544",""
"97","10378",""
"365","10937",""
"351","10941",""
"239","10263",""
"328","10940",""
"385","10940",""
"59","10941",""
"80","10938",""
"264","10942",""
"321","10942",""
"44","10595",""
"77","10419",""
"236","10449",""
"147","10409",""
"221","10213",""
"242","10942",""
"194","10665",""
"44","10127",""
"86","10699",""
"96","10816",""
"155","10348",""
"391","10357",""
"325","10406",""
"390","10579",""
"408","10937",""
"235","10941",""
"383","10312",""
"370","10967",""
"127","10273",""
"86","10939",""
"143","10939",""
"19","10864",""
"120","10938",""
"361","10942",""
"250","10937",""
"249","10940",""
"71","10282",""
"80","10962",""
"395","10423",""
"198","10941",""
"145","10942",""
"387","10146",""
"301","10939",""
"273","10938",""
"278","10938",""
"272","10941",""
"71","10365",""
"236","10938",""
"75","10650",""
"357","10938",""
"43","10346",""
"232","10937",""
"195","10938",""
"153","10937",""
"394","10938",""
"30","10939",""
"271","10940",""
"29","10942",""
"247","10942",""
"212","10967",""
"398","10939",""
"108","10942",""
"397","10942",""
"176","10938",""
"374","10941",""
"133","10967",""
"405","10232",""
"367","10940",""
"250","10327",""
"405","10937",""
"401","10939",""
"391","10941",""
"40","10324",""
"285","10940",""
"215","10937",""
"214","10940",""
"258","10941",""
"71","10237",""
"80","10195",""
"11","10937",""
"68","10039",""
"224","10377",""
"313","10938",""
"72","10939",""
"71","10942",""
"166","10903",""
"368","10937",""
"6","10942",""
"14","10475",""
"392","10938",""
"404","10940",""
"400","10942",""
"69","10119",""
"102","10698",""
"256","10358",""
"289","10937",""
"122","10941",""
"85","10942",""
"142","10942",""
"259","10233",""
"286","10937",""
"123","10939",""
"202","10938",""
"201","10941",""
"129","10967",""
"43","10942",""
"53","10170",""
"98","10743",""
"233","10217",""
"112","10955",""
"33","10967",""
"15","10472",""
"29","10498",""
"78","10499",""
"277","10428",""
"413","10941",""
"93","10007",""
"294","10937",""
"288","10940",""
"48","10057",""
"257","10011",""
"7","10222",""
"278","10437",""
"210","10937",""
"120","10354",""
"252","10565",""
"57","10730",""
"262","10393",""
"380","10421",""
"136","10937",""
"15","10940",""
"135","10940",""
"312","10941",""
"414","10938",""
"251","10940",""
"74","10676",""
"142","10486",""
"212","10466",""
"293","10940",""
"238","10444",""
"242","10619",""
"168","10939",""
"72","10101",""
"257","10417",""
"272","10369",""
"358","10942",""
"34","10840",""
"82","10459",""
"100","10488",""
"101","10485",""
"102","10482",""
"296","10370",""
"53","10937",""
"89","10939",""
"52","10940",""
"93","10940",""
"255","10941",""
"115","10677",""
"173","10937",""
"372","10937",""
"422","10937",""
"172","10940",""
"371","10940",""
"334","10941",""
"322","10937",""
"379","10937",""
"38","10719",""
"67","10697",""
"399","10940",""
"109","10678",""
"155","10233",""
"267","10939",""
"168","10377",""
"124","10941",""
"213","10938",""
"212","10941",""
"250","10942",""
"226","10967",""
"79","10210",""
"107","10515",""
"166","10060",""
"353","10370",""
"47","10159",""
"368","10011",""
"70","10940",""
"133","10618",""
"43","10301",""
"46","10221",""
"143","10424",""
"247","10149",""
"412","10939",""
"30","10811",""
"268","10393",""
"50","10967",""
"325","10940",""
"111","10908",""
"169","10967",""
"252","10337",""
"59","10967",""
"86","10445",""
"128","10232",""
"335","10415",""
"343","10441",""
"281","10938",""
"280","10941",""
"2","10163",""
"123","10609",""
"188","10939",""
"232","10455",""
"41","10746",""
"399","10330",""
"349","10938",""
"239","10942",""
"326","10937",""
"100","10761",""
"130","10736",""
"242","10460",""
"289","10011",""
"139","10106",""
"309","10357",""
"133","10941",""
"188","10856",""
"38","10541",""
"102","10489",""
"170","10318",""
"311","10937",""
"187","10942",""
"83","10646",""
"400","10937",""
"187","10391",""
"258","10504",""
"321","10232",""
"61","10940",""
"389","10442",""
"165","10934",""
"164","10937",""
"116","10938",""
"318","10942",""
"52","10185",""
"152","10105",""
"144","10827",""
"243","10937",""
"37","10938",""
"109","10939",""
"36","10941",""
"237","10708",""
"417","10563",""
"54","10941",""
"178","10652",""
"344","10939",""
"20","10080",""
"94","10536",""
"55","10967",""
"90","10922",""
"20","10942",""
"66","10484",""
"221","10937",""
"262","10939",""
"261","10942",""
"374","10967",""
"380","10967",""
"328","10273",""
"336","10939",""
"377","10941",""
"346","10012",""
"73","10247",""
"132","10550",""
"228","10700",""
"241","10501",""
"260","10299",""
"415","10939",""
"343","10942",""
"193","10281",""
"119","10941",""
"127","10736",""
"51","10938",""
"94","10942",""
"253","10942",""
"282","10180",""
"320","10273",""
"37","10589",""
"198","10319",""
"423","10939",""
"369","10941",""
"332","10942",""
"29","10047",""
"153","10099",""
"190","10654",""
"359","10435",""
"411","10785",""
"203","10941",""
"133","10751",""
"342","10447",""
"390","10940",""
"182","10942",""
"86","10889",""
"265","10939",""
"133","10834",""
"186","10640",""
"149","10940",""
"300","10937",""
"341","10939",""
"335","10942",""
"255","10770",""
"279","10180",""
"76","10937",""
"48","10043",""
"257","10785",""
"155","10937",""
"204","10938",""
"96","10524",""
"391","10967",""
"15","10643",""
"155","10386",""
"125","10938",""
"21","10939",""
"382","10940",""
"97","10791",""
"98","10788",""
"147","10561",""
"46","10938",""
"100","10939",""
"45","10941",""
"216","10938",""
"179","10939",""
"85","10250",""
"341","10807",""
"21","10898",""
"216","10418",""
"206","10941",""
"423","10941",""
"40","10942",""
"280","10321",""
"5","10937",""
"183","10940",""
"164","10967",""
"221","10967",""
"89","10452",""
"108","10452",""
"38","10939",""
"192","10939",""
"153","10044",""
"178","10445",""
"229","10245",""
"335","10937",""
"169","10938",""
"188","10938",""
"168","10941",""
"187","10941",""
"311","10939",""
"48","10058",""
"64","10641",""
"98","10593",""
"147","10138",""
"20","10901",""
"252","10163",""
"150","10938",""
"116","10702",""
"47","10967",""
"249","10814",""
"280","10176",""
"80","10196",""
"224","10144",""
"309","10814",""
"347","10613",""
"102","10697",""
"127","10941",""
"138","10942",""
"229","10029",""
"345","10399",""
"409","10352",""
"84","10937",""
"104","10940",""
"300","10967",""
"44","10226",""
"66","10372",""
"12","10941",""
"20","10018",""
"348","10370",""
"248","10938",""
"382","10941",""
"12","10473",""
"286","10316",""
"375","10937",""
"128","10233",""
"251","10939",""
"45","10940",""
"128","10938",""
"83","10940",""
"124","10940",""
"150","10639",""
"413","10937",""
"207","10938",""
"424","10938",""
"99","10267",""
"373","10273",""
"102","10937",""
"229","10568",""
"286","10938",""
"345","10938",""
"285","10941",""
"344","10941",""
"43","10937",""
"263","10937",""
"289","10939",""
"262","10940",""
"288","10942",""
"266","10938",""
"265","10941",""
"21","10886",""
"186","10801",""
"368","10939",""
"162","10940",""
"341","10940",""
"367","10942",""
"362","10967",""
"78","10130",""
"94","10008",""
"56","10713",""
"125","10937",""
"51","10204",""
"123","10357",""
"384","10938",""
"217","10942",""
"236","10942",""
"274","10942",""
"87","10937",""
"389","10939",""
"101","10940",""
"344","10414",""
"234","10178",""
"409","10314",""
"139","10940",""
"184","10940",""
"269","10942",""
"245","10339",""
"106","10937",""
"191","10939",""
"398","10940",""
"66","10695",""
"337","10753",""
"375","10232",""
"78","10453",""
"245","10422",""
"353","10942",""
"167","10706",""
"76","10649",""
"336","10362",""
"119","10942",""
"157","10942",""
"3","10739",""
"41","10462",""
"82","10644",""
"243","10967",""
"30","10461",""
"262","10356",""
"113","10557",""
"138","10752",""
"256","10937",""
"267","10938",""
"37","10942",""
"75","10942",""
"185","10937",""
"270","10939",""
"85","10967",""
"325","10967",""
"103","10587",""
"105","10940",""
"190","10942",""
"73","10242",""
"120","10939",""
"77","10634",""
"3","10967",""
"44","10967",""
"367","10047",""
"68","10938",""
"383","10941",""
"356","10942",""
"264","10937",""
"349","10939",""
"154","10941",""
"82","10967",""
"36","10717",""
"387","10150",""
"27","10938",""
"305","10938",""
"278","10939",""
"304","10941",""
"277","10942",""
"134","10740",""
"187","10858",""
"188","10855",""
"329","10939",""
"328","10942",""
"401","10967",""
"226","10938",""
"199","10939",""
"225","10941",""
"78","10942",""
"198","10942",""
"305","10233",""
"408","10939",""
"407","10942",""
"123","10967",""
"322","10967",""
"195","10937",""
"252","10937",""
"354","10967",""
"411","10967",""
"34","10113",""
"24","10967",""
"6","10452",""
"276","10176",""
"409","10938",""
"140","10939",""
"416","10938",""
"111","10954",""
"19","10866",""
"210","10424",""
"111","10249",""
"136","10107",""
"350","10371",""
"397","10938",""
"52","10939",""
"396","10941",""
"230","10942",""
"404","10967",""
"74","10163",""
"267","10232",""
"205","10358",""
"28","10937",""
"221","10941",""
"55","10963",""
"56","10732",""
"71","10373",""
"279","10176",""
"345","10786",""
"54","10311",""
"339","10704",""
"90","10924",""
"241","10026",""
"90","10112",""
"131","10234",""
"51","10059",""
"93","10588",""
"76","10941",""
"227","10942",""
"331","10937",""
"101","10484",""
"204","10937",""
"122","10967",""
"297","10939",""
"295","10940",""
"333","10940",""
"296","10942",""
"15","10967",""
"91","10967",""
"84","10215",""
"119","10327",""
"310","10939",""
"309","10942",""
"385","10942",""
"344","10967",""
"50","10397",""
"97","10964",""
"226","10862",""
"275","10967",""
"283","10315",""
"12","10573",""
"116","10353",""
"255","10771",""
"378","10942",""
"298","10468",""
"77","10938",""
"228","10939",""
"173","10941",""
"190","10655",""
"424","10330",""
"218","10939",""
"12","10967",""
"28","10842",""
"203","10940",""
"94","10941",""
"415","10941",""
"388","10942",""
"423","10967",""
"73","10883",""
"330","10378",""
"272","10967",""
"145","10106",""
"167","10103",""
"283","10937",""
"22","10940",""
"91","10345",""
"230","10465",""
"409","10378",""
"342","10937",""
"149","10939",""
"155","10941",""
"148","10942",""
"30","10810",""
"71","10411",""
"348","10940",""
"64","10565",""
"254","10425",""
"299","10468",""
"331","10067",""
"79","10206",""
"88","10452",""
"327","10938",""
"412","10940",""
"94","10967",""
"46","10220",""
"273","10368",""
"361","10937",""
"135","10554",""
"152","10044",""
"37","10937",""
"334","10937",""
"36","10940",""
"57","10732",""
"351","10371",""
"37","10543",""
"44","10599",""
"68","10373",""
"109","10848",""
"101","10446",""
"289","10317",""
"315","10710",""
"205","10942",""
"215","10418",""
"237","10707",""
"153","10006",""
"289","10329",""
"33","10113",""
"94","10034",""
"277","10937",""
"393","10942",""
"144","10752",""
"163","10334",""
"5","10778",""
"20","10887",""
"22","10268",""
"62","10708",""
"213","10652",""
"307","10509",""
"61","10939",""
"110","10940",""
"17","10558",""
"54","10729",""
"125","10030",""
"340","10739",""
"284","10942",""
"165","10938",""
"247","10938",""
"282","10315",""
"354","10371",""
"251","10017",""
"403","10322",""
"401","10941",""
"137","10107",""
"274","10232",""
"232","10939",""
"126","10942",""
"28","10161",""
"38","10540",""
"98","10662",""
"116","10937",""
"122","10777",""
"21","10271",""
"191","10519",""
"167","10941",""
"60","10942",""
"95","10967",""
"61","10305",""
"340","10967",""
"164","10941",""
"246","10941",""
"174","10967",""
"144","10106",""
"190","10605",""
"353","10232",""
"360","10940",""
"353","10937",""
"86","10938",""
"326","10938",""
"219","10939",""
"352","10940",""
"85","10941",""
"325","10941",""
"112","10830",""
"281","10940",""
"366","10942",""
"169","10411",""
"210","10652",""
"220","10385",""
"34","10937",""
"405","10938",""
"6","10941",""
"404","10941",""
"332","10967",""
"315","10938",""
"202","10940",""
"287","10942",""
"103","10967",""
"219","10233",""
"276","10938",""
"55","10937",""
"214","10967",""
"271","10967",""
"16","10573",""
"238","10103",""
"115","10354",""
"103","10485",""
"150","10753",""
"402","10273",""
"131","10937",""
"16","10967",""
"67","10483",""
"411","10941",""
"98","10790",""
"57","10967",""
"76","10967",""
"204","10619",""
"165","10862",""
"100","10938",""
"52","10063",""
"65","10705",""
"169","10202",""
"9","10222",""
"75","10505",""
"180","10814",""
"407","10232",""
"93","10531",""
"195","10455",""
"92","10916",""
"97","10793",""
"318","10423",""
"33","10937",""
"135","10967",""
"173","10967",""
"44","10891",""
"29","10939",""
"153","10386",""
"306","10232",""
"96","10520",""
"306","10937",""
"18","10938",""
"197","10938",""
"369","10967",""
"390","10967",""
"165","10945",""
"236","10707",""
"299","10506",""
"317","10343",""
"155","10967",""
"143","10071",""
"67","10939",""
"31","10942",""
"245","10942",""
"165","10957",""
"32","10940",""
"114","10967",""
"21","10378",""
"9","10939",""
"275","10941",""
"112","10709",""
"40","10218",""
"87","10714",""
"95","10523",""
"196","10941",""
"107","10942",""
"45","10577",""
"138","10828",""
"148","10137",""
"293","10967",""
"215","10330",""
"97","10938",""
"70","10939",""
"69","10942",""
"41","10298",""
"158","10334",""
"323","10406",""
"74","10937",""
"73","10940",""
"193","10967",""
"372","10967",""
"38","10718",""
"165","10323",""
"156","10938",""
"355","10938",""
"354","10941",""
"291","10940",""
"395","10942",""
"284","10937",""
"8","10942",""
"46","10631",""
"123","10637",""
"124","10477",""
"226","10957",""
"225","10611",""
"337","10639",""
"425","10937",""
"194","10938",""
"193","10941",""
"140","10070",""
"258","10233",""
"396","10343",""
"46","10942",""
"282","10939",""
"202","10470",""
"179","10938",""
"324","10942",""
"71","10240",""
"10","10222",""
"110","10249",""
"346","10937",""
"112","10875",""
"240","10086",""
"380","10273",""
"298","10506",""
"63","10708",""
"79","10346",""
"3","10936",""
"18","10888",""
"170","10237",""
"14","10937",""
"79","10669",""
"364","10312",""
"370","10940",""
"363","10937",""
"167","10376",""
"192","10837",""
"350","10967",""
"98","10251",""
"254","10387",""
"321","10234",""
"234","10938",""
"97","10660",""
"130","10940",""
"19","10885",""
"169","10240",""
"385","10427",""
"292","10937",""
"2","10939",""
"13","10940",""
"51","10940",""
"343","10937",""
"17","10938",""
"332","10941",""
"371","10937",""
"81","10939",""
"253","10941",""
"42","10298",""
"199","10431",""
"133","10940",""
"31","10809",""
"175","10938",""
"414","10941",""
"24","10162",""
"132","10549",""
"93","10937",""
"213","10937",""
"92","10940",""
"212","10940",""
"118","10354",""
"216","10330",""
"96","10938",""
"10","10939",""
"95","10941",""
"132","10606",""
"109","10912",""
"188","10062",""
"323","10940",""
"380","10940",""
"16","10941",""
"35","10941",""
"121","10939",""
"178","10939",""
"14","10474",""
"106","10904",""
"62","10967",""
"126","10232",""
"152","10348",""
"300","10371",""
"374","10937",""
"373","10940",""
