id,duplicate_id
546761408,546761252
546761817,546761247
546761247,546761817
546761346,546761614
546761614,546761346
546760816,546761894
546761894,546760816
546895170,546895085
546895085,546895170
546497811,546497483
546497483,546497811
547310799,547310873
547310799,547310771
547310799,547311039
547310799,547310889
547310799,547310910
547310873,547310799
547310873,547310771
547310873,547311039
547310873,547310889
547310873,547310910
547310771,547310799
547310771,547310873
547310771,547311039
547310771,547310889
547310771,547310910
547310433,547310613
547311039,547310799
547311039,547310873
547311039,547310771
547311039,547310889
547311039,547310910
547310889,547310799
547310889,547310873
547310889,547310771
547310889,547311039
547310889,547310910
547310613,547310433
547310910,547310799
547310910,547310873
547310910,547310771
547310910,547311039
547310910,547310889
546806159,546806132
546806132,546806159
547237945,547238257
547237945,547238196
547237945,547238781
547237945,547238676
547238257,547237945
547238257,547238196
547238257,547238781
547238257,547238676
547238196,547237945
547238196,547238257
547238196,547238781
547238196,547238676
547238781,547237945
547238781,547238257
547238781,547238196
547238781,547238676
547238676,547237945
547238676,547238257
547238676,547238196
547238676,547238781
547238358,547238683
547238358,547238703
547238683,547238358
547238683,547238703
547238703,547238358
547238703,547238683
546761505,546760893
546761928,546761918
546761918,546761928
546760893,546761505
546761695,546761710
546761710,546761695
546761839,546761538
546761538,546761839
546761284,546761108
546761380,546761250
546761714,546760892
546761056,546761066
546760892,546761714
546761066,546761056
546761250,546761380
546761108,546761284
546761101,546760771
546760901,546761451
546760771,546761101
546761451,546760901
546751321,546750965
546750965,546751321
547317653,547316966
547316711,547316129
547316129,547316711
547316966,547317653
546776605,546776343
546776343,546776605
546776378,546776560
546776560,546776378
546776263,546776908
546776263,546776461
546776926,546776241
546776504,546776283
546776283,546776504
546776241,546776926
546776908,546776263
546776908,546776461
546776461,546776263
546776461,546776908
547290620,547290749
547287929,547288598
547287929,547288247
547290749,547290620
547288598,547287929
547288598,547288247
547288247,547287929
547288247,547288598
547114305,547114383
547114383,547114305
546785193,546785198
546785198,546785193
546785181,546785568
546785181,546784945
546785568,546785181
546785568,546784945
546784945,546785181
546784945,546785568
547297681,547297575
547297575,547297681
546848912,546849531
546849531,546848912
546496341,546496458
546496458,546496341
546826687,546826240
546826240,546826687
547148548,547149398
547149398,547148548
547156231,547156438
547156438,547156231
546466907,546466300
546466300,546466907
546655297,546655251
546655251,546655297
546799752,546799872
546799872,546799752
546799597,546800072
546800072,546799597
546485028,546484823
546484823,546485028
546570018,546570048
546570018,546570010
546570018,546569743
546569640,546569781
546570048,546570018
546570048,546570010
546570048,546569743
546570010,546570018
546570010,546570048
546570010,546569743
546569743,546570018
546569743,546570048
546569743,546570010
546569781,546569640
546791182,546791278
546791278,546791182
546815082,546815073
546814441,546814793
546814793,546814441
546815073,546815082
547027839,547028365
547027839,547027936
547028365,547027839
547028365,547027936
547027936,547027839
547027936,547028365
547028082,547028562
547028082,547028307
547028562,547028082
547028562,547028307
547028307,547028082
547028307,547028562
546799567,546799884
546799884,546799567
547174649,547174739
547174739,547174649
546781640,546781209
546781410,546781430
546781430,546781410
546781209,546781640
547112405,547112404
547112404,547112405
546802534,546801420
546801420,546802534
546694231,546694478
546694478,546694231
547274104,547274800
547274800,547274104
547177374,547177310
547177124,547177370
547177377,547177247
547177402,547177404
547177192,547177108
547177192,547177237
547177187,547177319
547177218,547177123
547177404,547177402
547177297,547177326
547177123,547177218
547177247,547177377
547177310,547177374
547177326,547177297
547177108,547177192
547177108,547177237
547177128,547177176
547177319,547177187
547177237,547177192
547177237,547177108
547177280,547177360
547177360,547177280
547177176,547177128
547177370,547177124
547117109,547117241
